datum,temperatura,leto,mesec
2007-03-01,11.3,2007,3
2007-03-02,11.7,2007,3
2007-03-03,11.3,2007,3
2007-03-04,10.8,2007,3
2007-03-05,11.0,2007,3
2007-03-06,11.6,2007,3
2007-03-07,11.7,2007,3
2007-03-08,11.2,2007,3
2007-03-09,11.6,2007,3
2007-03-10,11.3,2007,3
2007-03-11,10.6,2007,3
2007-03-12,11.4,2007,3
2007-03-13,11.8,2007,3
2007-03-14,12.7,2007,3
2007-03-15,12.6,2007,3
2007-03-16,11.2,2007,3
2007-03-17,12.2,2007,3
2007-03-18,12.5,2007,3
2007-03-19,10.8,2007,3
2007-03-20,5.8,2007,3
2007-03-21,6.9,2007,3
2007-03-22,7.2,2007,3
2007-03-23,8.0,2007,3
2007-03-24,8.6,2007,3
2007-03-25,9.2,2007,3
2007-03-26,12.0,2007,3
2007-03-27,10.9,2007,3
2007-03-28,10.3,2007,3
2007-03-29,9.1,2007,3
2007-03-30,10.3,2007,3
2007-03-31,10.6,2007,3
