,time,temperatura_avg
16071,1994-01-01,23.6
16072,1994-01-02,27.4
16073,1994-01-03,24.2
16074,1994-01-04,22.7
16075,1994-01-05,27.3
16076,1994-01-06,30.1
16077,1994-01-07,31.4
16078,1994-01-08,25.7
16079,1994-01-09,22.3
16080,1994-01-10,23.5
16081,1994-01-11,23.7
16082,1994-01-12,25.3
16083,1994-01-13,25.0
16084,1994-01-14,20.1
16085,1994-01-15,18.8
16086,1994-01-16,23.8
16087,1994-01-17,24.6
16088,1994-01-18,24.7
16089,1994-01-19,23.3
16090,1994-01-20,24.0
16091,1994-01-21,21.5
16092,1994-01-22,20.3
16093,1994-01-23,20.8
16094,1994-01-24,22.8
16095,1994-01-25,23.5
16096,1994-01-26,22.9
16097,1994-01-27,23.3
16098,1994-01-28,22.3
16099,1994-01-29,23.3
16100,1994-01-30,23.9
16101,1994-01-31,23.9
16102,1994-02-01,24.3
16103,1994-02-02,23.4
16104,1994-02-03,23.1
16105,1994-02-04,24.3
16106,1994-02-05,24.3
16107,1994-02-06,25.2
16108,1994-02-07,24.4
16109,1994-02-08,25.4
16110,1994-02-09,24.6
16111,1994-02-10,24.6
16112,1994-02-11,23.3
16113,1994-02-12,21.8
16114,1994-02-13,24.7
16115,1994-02-14,24.6
16116,1994-02-15,23.3
16117,1994-02-16,25.3
16118,1994-02-17,22.3
16119,1994-02-18,20.9
16120,1994-02-19,19.3
16121,1994-02-20,18.8
16122,1994-02-21,19.2
16123,1994-02-22,22.7
16124,1994-02-23,22.9
16125,1994-02-24,24.3
16126,1994-02-25,23.4
16127,1994-02-26,22.5
16128,1994-02-27,23.2
16129,1994-02-28,19.7
16130,1994-03-01,20.3
16131,1994-03-02,20.9
16132,1994-03-03,22.4
16133,1994-03-04,22.3
16134,1994-03-05,22.4
16135,1994-03-06,22.2
16136,1994-03-07,20.9
16137,1994-03-08,21.6
16138,1994-03-09,20.0
16139,1994-03-10,23.7
16140,1994-03-11,18.8
16141,1994-03-12,14.3
16142,1994-03-13,18.5
16143,1994-03-14,18.9
16144,1994-03-15,20.7
16145,1994-03-16,21.1
16146,1994-03-17,17.4
16147,1994-03-18,16.9
16148,1994-03-19,18.2
16149,1994-03-20,18.3
16150,1994-03-21,18.4
16151,1994-03-22,18.7
16152,1994-03-23,20.1
16153,1994-03-24,19.8
16154,1994-03-25,18.8
16155,1994-03-26,18.9
16156,1994-03-27,18.8
16157,1994-03-28,20.1
16158,1994-03-29,20.0
16159,1994-03-30,19.7
16160,1994-03-31,20.7
16161,1994-04-01,20.6
16162,1994-04-02,19.3
16163,1994-04-03,18.5
16164,1994-04-04,20.6
16165,1994-04-05,21.3
16166,1994-04-06,22.4
16167,1994-04-07,18.5
16168,1994-04-08,17.5
16169,1994-04-09,19.3
16170,1994-04-10,19.9
16171,1994-04-11,13.3
16172,1994-04-12,13.4
16173,1994-04-13,17.3
16174,1994-04-14,16.9
16175,1994-04-15,18.0
16176,1994-04-16,17.8
16177,1994-04-17,20.1
16178,1994-04-18,17.1
16179,1994-04-19,17.6
16180,1994-04-20,17.6
16181,1994-04-21,17.9
16182,1994-04-22,18.9
16183,1994-04-23,18.7
16184,1994-04-24,18.8
16185,1994-04-25,19.4
16186,1994-04-26,20.1
16187,1994-04-27,20.1
16188,1994-04-28,22.6
16189,1994-04-29,19.3
16190,1994-04-30,20.3
16191,1994-05-01,21.1
16192,1994-05-02,21.3
16193,1994-05-03,17.1
16194,1994-05-04,16.8
16195,1994-05-05,16.6
16196,1994-05-06,15.4
16197,1994-05-07,16.1
16198,1994-05-08,16.7
16199,1994-05-09,12.9
16200,1994-05-10,14.7
16201,1994-05-11,13.0
16202,1994-05-12,12.3
16203,1994-05-13,14.6
16204,1994-05-14,15.0
16205,1994-05-15,12.7
16206,1994-05-16,13.3
16207,1994-05-17,16.0
16208,1994-05-18,17.6
16209,1994-05-19,13.4
16210,1994-05-20,12.2
16211,1994-05-21,16.6
16212,1994-05-22,17.4
16213,1994-05-23,15.9
16214,1994-05-24,19.1
16215,1994-05-25,21.3
16216,1994-05-26,16.9
16217,1994-05-27,17.7
16218,1994-05-28,16.3
16219,1994-05-29,13.9
16220,1994-05-30,15.3
16221,1994-05-31,15.0
16222,1994-06-01,15.9
16223,1994-06-02,14.9
16224,1994-06-03,15.1
16225,1994-06-04,15.6
16226,1994-06-05,15.9
16227,1994-06-06,17.1
16228,1994-06-07,15.6
16229,1994-06-08,11.7
16230,1994-06-09,12.7
16231,1994-06-10,12.1
16232,1994-06-11,11.6
16233,1994-06-12,11.9
16234,1994-06-13,12.6
16235,1994-06-14,13.8
16236,1994-06-15,11.9
16237,1994-06-16,11.6
16238,1994-06-17,13.4
16239,1994-06-18,13.2
16240,1994-06-19,13.9
16241,1994-06-20,12.4
16242,1994-06-21,10.6
16243,1994-06-22,12.5
16244,1994-06-23,16.5
16245,1994-06-24,15.1
16246,1994-06-25,12.9
16247,1994-06-26,12.7
16248,1994-06-27,12.1
16249,1994-06-28,10.8
16250,1994-06-29,11.6
16251,1994-06-30,12.4
