,time,temperatura_avg
5844,1966-01-01,19.8
5845,1966-01-02,18.7
5846,1966-01-03,22.0
5847,1966-01-04,21.1
5848,1966-01-05,19.9
5849,1966-01-06,19.2
5850,1966-01-07,21.2
5851,1966-01-08,21.3
5852,1966-01-09,21.7
5853,1966-01-10,22.7
5854,1966-01-11,24.0
5855,1966-01-12,24.4
5856,1966-01-13,21.4
5857,1966-01-14,23.4
5858,1966-01-15,24.7
5859,1966-01-16,22.8
5860,1966-01-17,22.8
5861,1966-01-18,17.2
5862,1966-01-19,19.4
5863,1966-01-20,19.3
5864,1966-01-21,19.2
5865,1966-01-22,19.8
5866,1966-01-23,20.8
5867,1966-01-24,20.3
5868,1966-01-25,22.5
5869,1966-01-26,23.5
5870,1966-01-27,24.0
5871,1966-01-28,24.7
5872,1966-01-29,25.4
5873,1966-01-30,20.0
5874,1966-01-31,20.1
5875,1966-02-01,21.8
5876,1966-02-02,22.3
5877,1966-02-03,24.9
5878,1966-02-04,24.1
5879,1966-02-05,18.8
5880,1966-02-06,19.4
5881,1966-02-07,18.9
5882,1966-02-08,19.8
5883,1966-02-09,21.6
5884,1966-02-10,22.6
5885,1966-02-11,20.8
5886,1966-02-12,21.6
5887,1966-02-13,24.7
5888,1966-02-14,24.5
5889,1966-02-15,24.5
5890,1966-02-16,19.1
5891,1966-02-17,20.1
5892,1966-02-18,18.9
5893,1966-02-19,15.6
5894,1966-02-20,17.5
5895,1966-02-21,20.2
5896,1966-02-22,22.4
5897,1966-02-23,24.5
5898,1966-02-24,21.4
5899,1966-02-25,20.6
5900,1966-02-26,20.3
5901,1966-02-27,21.1
5902,1966-02-28,21.0
5903,1966-03-01,20.2
5904,1966-03-02,19.6
5905,1966-03-03,18.4
5906,1966-03-04,18.6
5907,1966-03-05,21.4
5908,1966-03-06,22.6
5909,1966-03-07,23.0
5910,1966-03-08,24.7
5911,1966-03-09,24.4
5912,1966-03-10,21.0
5913,1966-03-11,20.3
5914,1966-03-12,23.1
5915,1966-03-13,21.2
5916,1966-03-14,21.1
5917,1966-03-15,23.0
5918,1966-03-16,20.6
5919,1966-03-17,18.3
5920,1966-03-18,19.2
5921,1966-03-19,21.1
