,time,temperatura_avg
12418,1984-01-01,19.7
12419,1984-01-02,22.1
12420,1984-01-03,25.9
12421,1984-01-04,20.4
12422,1984-01-05,19.4
12423,1984-01-06,21.2
12424,1984-01-07,23.6
12425,1984-01-08,24.7
12426,1984-01-09,22.7
12427,1984-01-10,22.1
12428,1984-01-11,22.4
12429,1984-01-12,22.5
12430,1984-01-13,21.2
12431,1984-01-14,21.8
12432,1984-01-15,20.1
12433,1984-01-16,21.6
12434,1984-01-17,19.8
12435,1984-01-18,19.5
12436,1984-01-19,20.9
12437,1984-01-20,23.4
12438,1984-01-21,22.1
12439,1984-01-22,20.4
12440,1984-01-23,21.9
12441,1984-01-24,24.8
12442,1984-01-25,28.6
12443,1984-01-26,19.6
12444,1984-01-27,20.6
12445,1984-01-28,21.1
12446,1984-01-29,20.6
12447,1984-01-30,20.0
12448,1984-01-31,19.6
12449,1984-02-01,20.3
12450,1984-02-02,19.6
12451,1984-02-03,23.8
12452,1984-02-04,25.6
12453,1984-02-05,22.7
12454,1984-02-06,23.6
12455,1984-02-07,23.1
12456,1984-02-08,21.4
12457,1984-02-09,21.3
12458,1984-02-10,19.3
12459,1984-02-11,21.4
12460,1984-02-12,27.1
12461,1984-02-13,25.1
12462,1984-02-14,23.8
12463,1984-02-15,22.7
12464,1984-02-16,24.5
12465,1984-02-17,21.4
12466,1984-02-18,20.6
12467,1984-02-19,23.6
12468,1984-02-20,24.6
12469,1984-02-21,24.1
12470,1984-02-22,22.1
12471,1984-02-23,23.1
12472,1984-02-24,19.5
12473,1984-02-25,21.5
12474,1984-02-26,22.4
12475,1984-02-27,23.0
12476,1984-02-28,20.4
12477,1984-02-29,17.7
12478,1984-03-01,18.6
12479,1984-03-02,17.5
12480,1984-03-03,19.7
12481,1984-03-04,21.1
12482,1984-03-05,21.8
12483,1984-03-06,20.3
12484,1984-03-07,22.9
12485,1984-03-08,19.1
12486,1984-03-09,16.8
12487,1984-03-10,20.6
12488,1984-03-11,23.4
12489,1984-03-12,21.0
12490,1984-03-13,22.8
12491,1984-03-14,19.6
12492,1984-03-15,21.1
12493,1984-03-16,20.2
12494,1984-03-17,19.9
12495,1984-03-18,23.7
12496,1984-03-19,18.3
12497,1984-03-20,18.9
12498,1984-03-21,20.8
12499,1984-03-22,20.7
12500,1984-03-23,19.7
12501,1984-03-24,19.7
12502,1984-03-25,21.3
12503,1984-03-26,20.2
12504,1984-03-27,15.6
12505,1984-03-28,15.6
12506,1984-03-29,16.9
12507,1984-03-30,16.7
12508,1984-03-31,21.2
12509,1984-04-01,19.6
12510,1984-04-02,18.7
12511,1984-04-03,21.7
12512,1984-04-04,19.8
12513,1984-04-05,20.7
12514,1984-04-06,22.1
12515,1984-04-07,19.7
12516,1984-04-08,18.0
12517,1984-04-09,17.8
12518,1984-04-10,18.1
12519,1984-04-11,17.9
12520,1984-04-12,18.8
