datum,temperatura,leto,mesec
2006-09-01,17.0,2006,9
2006-09-02,18.3,2006,9
2006-09-03,19.3,2006,9
2006-09-04,21.6,2006,9
2006-09-05,21.9,2006,9
2006-09-06,20.8,2006,9
2006-09-07,21.2,2006,9
2006-09-08,18.6,2006,9
2006-09-09,15.1,2006,9
2006-09-10,15.0,2006,9
2006-09-11,15.6,2006,9
2006-09-12,16.9,2006,9
2006-09-13,17.1,2006,9
2006-09-14,17.6,2006,9
2006-09-15,17.4,2006,9
2006-09-16,15.7,2006,9
2006-09-17,16.2,2006,9
2006-09-18,16.1,2006,9
2006-09-19,15.6,2006,9
2006-09-20,17.2,2006,9
2006-09-21,17.6,2006,9
2006-09-22,17.0,2006,9
2006-09-23,16.1,2006,9
2006-09-24,15.1,2006,9
2006-09-25,15.4,2006,9
2006-09-26,16.0,2006,9
2006-09-27,15.3,2006,9
2006-09-28,16.0,2006,9
2006-09-29,16.8,2006,9
2006-09-30,16.4,2006,9
