datum,temperatura,leto,mesec
2018-03-01,-10.2,2018,3
2018-03-02,-4.9,2018,3
2018-03-03,-2.3,2018,3
2018-03-04,-0.9,2018,3
2018-03-05,-0.4,2018,3
2018-03-06,0.3,2018,3
2018-03-07,3.2,2018,3
2018-03-08,4.0,2018,3
2018-03-09,3.2,2018,3
2018-03-10,6.0,2018,3
2018-03-11,6.2,2018,3
2018-03-12,8.0,2018,3
2018-03-13,6.0,2018,3
2018-03-14,6.1,2018,3
2018-03-15,6.9,2018,3
2018-03-16,7.3,2018,3
2018-03-17,4.2,2018,3
2018-03-18,1.7,2018,3
2018-03-19,-0.4,2018,3
2018-03-20,-0.7,2018,3
2018-03-21,1.3,2018,3
2018-03-22,-0.0,2018,3
2018-03-23,1.1,2018,3
2018-03-24,3.2,2018,3
2018-03-25,3.7,2018,3
2018-03-26,4.7,2018,3
2018-03-27,5.6,2018,3
2018-03-28,7.2,2018,3
2018-03-29,8.5,2018,3
2018-03-30,8.4,2018,3
2018-03-31,8.9,2018,3
