datum,temperatura,leto,mesec
2004-12-01,3.8,2004,12
2004-12-02,4.7,2004,12
2004-12-03,5.0,2004,12
2004-12-04,4.2,2004,12
2004-12-05,4.5,2004,12
2004-12-06,4.1,2004,12
2004-12-07,2.9,2004,12
2004-12-08,1.5,2004,12
2004-12-09,0.5,2004,12
2004-12-10,-0.4,2004,12
2004-12-11,0.9,2004,12
2004-12-12,0.5,2004,12
2004-12-13,-1.5,2004,12
2004-12-14,-1.8,2004,12
2004-12-15,-2.1,2004,12
2004-12-16,-1.6,2004,12
2004-12-17,1.5,2004,12
2004-12-18,1.9,2004,12
2004-12-19,0.4,2004,12
2004-12-20,0.1,2004,12
2004-12-21,-1.3,2004,12
2004-12-22,-2.7,2004,12
2004-12-23,-1.8,2004,12
2004-12-24,1.0,2004,12
2004-12-25,2.2,2004,12
2004-12-26,4.0,2004,12
2004-12-27,2.9,2004,12
2004-12-28,1.5,2004,12
2004-12-29,1.1,2004,12
2004-12-30,0.6,2004,12
2004-12-31,0.6,2004,12
