datum,temperatura,leto,mesec
2015-09-01,24.6,2015,9
2015-09-02,22.3,2015,9
2015-09-03,20.2,2015,9
2015-09-04,18.8,2015,9
2015-09-05,17.1,2015,9
2015-09-06,15.5,2015,9
2015-09-07,14.2,2015,9
2015-09-08,14.2,2015,9
2015-09-09,14.7,2015,9
2015-09-10,14.9,2015,9
2015-09-11,15.5,2015,9
2015-09-12,17.1,2015,9
2015-09-13,18.2,2015,9
2015-09-14,19.6,2015,9
2015-09-15,21.1,2015,9
2015-09-16,21.9,2015,9
2015-09-17,24.2,2015,9
2015-09-18,22.2,2015,9
2015-09-19,19.2,2015,9
2015-09-20,17.8,2015,9
2015-09-21,15.2,2015,9
2015-09-22,15.0,2015,9
2015-09-23,16.1,2015,9
2015-09-24,13.6,2015,9
2015-09-25,13.1,2015,9
2015-09-26,14.8,2015,9
2015-09-27,14.0,2015,9
2015-09-28,13.5,2015,9
2015-09-29,12.5,2015,9
2015-09-30,11.8,2015,9
