time,temperatura_avg
1991-01-01,
1991-01-02,-0.7
1991-01-03,-1.8
1991-01-04,-2.3
1991-01-05,-3.5
1991-01-06,-5.1
1991-01-07,-1.9
1991-01-08,-0.7
1991-01-09,-6.7
1991-01-10,-2.4
1991-01-11,-1.9
1991-01-12,-3.3
1991-01-13,
1991-01-14,
1991-01-15,-7.4
1991-01-16,-2.8
1991-01-17,-2.4
1991-01-18,-6.3
1991-01-19,-6.5
1991-01-20,
1991-01-21,-5.4
1991-01-22,
1991-01-23,-6.9
1991-01-24,
1991-01-25,-6.9
1991-01-26,-8.4
1991-01-27,-6.1
1991-01-28,-7.4
1991-01-29,-7.8
1991-01-30,
1991-01-31,-6.4
1991-02-01,-8.1
1991-02-02,-9.6
1991-02-03,-11.0
1991-02-04,-11.9
1991-02-05,
1991-02-06,-10.8
1991-02-07,
1991-02-08,-11.3
1991-02-09,-11.4
1991-02-10,-12.5
1991-02-11,-13.8
1991-02-12,-11.6
1991-02-13,-5.2
1991-02-14,-8.8
1991-02-15,
1991-02-16,-10.3
1991-02-17,-11.1
1991-02-18,-6.0
1991-02-19,-4.0
1991-02-20,-1.7
1991-02-21,
1991-02-22,-4.3
1991-02-23,-7.7
1991-02-24,
1991-02-25,-10.3
1991-02-26,
1991-02-27,-6.7
1991-02-28,-11.1
1991-03-01,
1991-03-02,-12.5
1991-03-03,-11.9
1991-03-04,
1991-03-05,
1991-03-06,
1991-03-07,-12.5
1991-03-08,-18.3
1991-03-09,
1991-03-10,-22.2
1991-03-11,
1991-03-12,-26.8
1991-03-13,-27.2
1991-03-14,-27.9
1991-03-15,-29.6
1991-03-16,-31.7
1991-03-17,
1991-03-18,
1991-03-19,
1991-03-20,-25.3
1991-03-21,
1991-03-22,
1991-03-23,
1991-03-24,-18.9
1991-03-25,-19.0
1991-03-26,
1991-03-27,-26.0
1991-03-28,-24.0
1991-03-29,
1991-03-30,
1991-03-31,-28.6
1991-04-01,
1991-04-02,
1991-04-03,-34.1
1991-04-04,-29.5
1991-04-05,-31.1
1991-04-06,
1991-04-07,-18.6
1991-04-08,
1991-04-09,
1991-04-10,
1991-04-11,-32.3
1991-04-12,-32.1
1991-04-13,-20.9
1991-04-14,
1991-04-15,-25.8
1991-04-16,-19.4
1991-04-17,-16.0
1991-04-18,-16.7
1991-04-19,-22.2
1991-04-20,-27.0
1991-04-21,-28.4
1991-04-22,-31.2
1991-04-23,-31.4
1991-04-24,-33.9
1991-04-25,-29.4
1991-04-26,-32.6
1991-04-27,-22.8
1991-04-28,-13.6
1991-04-29,-21.6
1991-04-30,-28.5
1991-05-01,-30.9
1991-05-02,-34.5
1991-05-03,-30.2
1991-05-04,-31.2
1991-05-05,-37.4
1991-05-06,-36.9
1991-05-07,-45.4
1991-05-08,-44.3
1991-05-09,-41.3
1991-05-10,-42.1
1991-05-11,-42.4
1991-05-12,-38.2
1991-05-13,-40.3
1991-05-14,-33.7
1991-05-15,-41.4
1991-05-16,-43.2
1991-05-17,-45.3
1991-05-18,-28.5
1991-05-19,-22.1
1991-05-20,-32.2
1991-05-21,-20.6
1991-05-22,-28.6
1991-05-23,-31.9
1991-05-24,-16.9
1991-05-25,-7.4
1991-05-26,-9.3
1991-05-27,-12.4
1991-05-28,-20.1
1991-05-29,-27.3
1991-05-30,-20.9
1991-05-31,-20.8
1991-06-01,-23.2
1991-06-02,-31.6
1991-06-03,-28.6
1991-06-04,-27.8
1991-06-05,-18.4
1991-06-06,-14.0
1991-06-07,-22.7
1991-06-08,-28.8
1991-06-09,
1991-06-10,-29.8
1991-06-11,-29.3
1991-06-12,-20.4
1991-06-13,
1991-06-14,
1991-06-15,
1991-06-16,
1991-06-17,
1991-06-18,
1991-06-19,-23.1
1991-06-20,
1991-06-21,-23.3
1991-06-22,-24.6
1991-06-23,-27.2
1991-06-24,-29.7
1991-06-25,-29.9
1991-06-26,-33.3
1991-06-27,-36.4
1991-06-28,
1991-06-29,-35.4
1991-06-30,-31.3
1991-07-01,-31.2
1991-07-02,
1991-07-03,-38.4
1991-07-04,-36.7
