time,temperatura_avg
1992-01-01,-0.3
1992-01-02,0.2
1992-01-03,-0.6
1992-01-04,-1.3
1992-01-05,-0.8
1992-01-06,1.6
1992-01-07,0.1
1992-01-08,-4.1
1992-01-09,-2.8
1992-01-10,-2.4
1992-01-11,-4.3
1992-01-12,-2.6
1992-01-13,-1.8
1992-01-14,-4.4
1992-01-15,0.2
1992-01-16,-3.3
1992-01-17,-1.6
1992-01-18,-3.0
1992-01-19,-1.7
1992-01-20,-1.9
1992-01-21,-2.2
1992-01-22,-2.7
1992-01-23,-4.2
1992-01-24,-5.8
1992-01-25,-4.4
1992-01-26,-7.0
1992-01-27,-6.3
1992-01-28,-12.5
1992-01-29,-9.7
1992-01-30,-7.6
1992-01-31,-8.8
1992-02-01,-14.6
1992-02-02,-15.7
1992-02-03,-13.1
1992-02-04,-15.9
1992-02-05,-16.6
1992-02-06,-12.1
1992-02-07,-14.1
1992-02-08,-6.0
1992-02-09,-5.3
1992-02-10,-7.9
1992-02-11,-11.0
1992-02-12,-10.2
1992-02-13,-11.8
1992-02-14,-12.6
1992-02-15,-14.1
1992-02-16,-10.4
1992-02-17,-11.6
1992-02-18,-13.2
1992-02-19,-19.4
1992-02-20,-8.3
1992-02-21,-7.5
1992-02-22,-13.8
1992-02-23,
1992-02-24,-14.1
1992-02-25,-16.9
1992-02-26,-19.7
1992-02-27,-19.2
1992-02-28,-14.3
1992-02-29,-20.8
1992-03-01,-23.3
1992-03-02,-25.4
1992-03-03,-20.9
1992-03-04,
1992-03-05,-6.5
1992-03-06,-5.9
1992-03-07,-6.3
1992-03-08,-12.4
1992-03-09,-20.4
1992-03-10,-19.4
1992-03-11,-19.7
1992-03-12,-19.6
1992-03-13,-22.8
1992-03-14,-17.9
1992-03-15,-14.0
1992-03-16,-14.6
1992-03-17,-17.7
1992-03-18,-22.4
1992-03-19,-27.6
1992-03-20,-25.4
1992-03-21,-10.3
1992-03-22,-11.8
1992-03-23,-12.5
1992-03-24,-13.4
1992-03-25,-15.1
1992-03-26,-18.2
1992-03-27,-21.1
1992-03-28,-22.8
1992-03-29,
1992-03-30,-27.8
1992-03-31,-33.7
1992-04-01,-36.4
1992-04-02,-28.4
1992-04-03,-23.8
1992-04-04,-22.2
1992-04-05,-23.8
1992-04-06,-21.1
1992-04-07,-18.9
1992-04-08,-22.3
1992-04-09,-26.4
1992-04-10,-23.5
1992-04-11,
1992-04-12,-29.9
1992-04-13,-32.8
1992-04-14,-38.3
1992-04-15,-29.1
1992-04-16,-26.8
1992-04-17,-30.5
1992-04-18,-33.7
1992-04-19,-33.7
1992-04-20,-30.8
1992-04-21,-30.7
1992-04-22,-36.0
1992-04-23,-39.9
1992-04-24,-29.8
1992-04-25,-36.6
1992-04-26,-32.5
1992-04-27,-33.6
1992-04-28,-29.1
1992-04-29,-22.7
1992-04-30,-20.6
1992-05-01,-28.8
1992-05-02,-33.6
1992-05-03,-31.2
1992-05-04,-25.3
1992-05-05,-23.6
1992-05-06,-26.9
1992-05-07,-26.8
1992-05-08,-31.6
1992-05-09,-36.9
1992-05-10,-36.6
1992-05-11,-27.6
1992-05-12,-26.3
1992-05-13,-27.2
1992-05-14,-28.7
1992-05-15,-31.0
1992-05-16,-36.0
1992-05-17,-37.3
1992-05-18,-31.2
1992-05-19,-22.1
1992-05-20,-20.5
1992-05-21,-26.2
1992-05-22,-28.3
1992-05-23,-29.3
1992-05-24,-20.9
1992-05-25,-25.5
1992-05-26,-32.4
1992-05-27,-34.4
1992-05-28,-28.4
1992-05-29,-21.7
1992-05-30,-19.0
1992-05-31,-18.8
1992-06-01,-17.7
1992-06-02,-25.1
1992-06-03,-33.3
1992-06-04,-33.0
1992-06-05,-38.7
1992-06-06,-40.7
1992-06-07,-34.4
1992-06-08,
1992-06-09,-26.4
1992-06-10,-36.7
1992-06-11,-36.8
1992-06-12,-35.0
1992-06-13,-27.3
1992-06-14,-28.4
1992-06-15,-33.1
1992-06-16,-30.3
1992-06-17,-35.2
1992-06-18,-35.6
1992-06-19,-33.3
1992-06-20,-35.1
1992-06-21,-41.4
1992-06-22,-41.6
1992-06-23,-38.1
1992-06-24,-36.1
1992-06-25,-29.9
1992-06-26,-27.6
1992-06-27,-20.6
1992-06-28,-16.6
1992-06-29,-17.4
1992-06-30,-21.7
1992-07-01,-24.3
1992-07-02,-24.3
1992-07-03,-30.6
1992-07-04,-36.4
1992-07-05,-33.9
1992-07-06,-36.8
1992-07-07,-29.3
1992-07-08,
1992-07-09,-31.1
1992-07-10,-19.3
1992-07-11,-23.8
1992-07-12,-32.1
1992-07-13,-35.1
1992-07-14,-33.9
1992-07-15,-32.6
1992-07-16,-24.6
1992-07-17,-18.6
1992-07-18,-23.6
1992-07-19,-28.3
1992-07-20,-28.6
1992-07-21,-32.7
1992-07-22,-30.3
1992-07-23,-31.2
1992-07-24,-33.2
1992-07-25,-32.0
1992-07-26,-34.5
1992-07-27,-24.1
1992-07-28,-20.4
1992-07-29,
1992-07-30,-27.7
1992-07-31,-33.4
1992-08-01,-39.0
1992-08-02,
1992-08-03,-32.5
1992-08-04,
1992-08-05,-26.5
1992-08-06,-22.9
1992-08-07,-31.6
1992-08-08,-33.7
1992-08-09,-30.2
1992-08-10,-32.4
1992-08-11,-30.0
1992-08-12,-21.3
1992-08-13,-25.4
1992-08-14,-35.7
1992-08-15,-36.6
1992-08-16,-31.1
1992-08-17,-31.9
1992-08-18,-32.6
1992-08-19,-26.6
1992-08-20,-27.7
1992-08-21,-29.5
1992-08-22,-36.8
1992-08-23,-33.6
1992-08-24,-42.4
1992-08-25,-42.2
1992-08-26,-34.3
1992-08-27,-43.7
1992-08-28,-46.2
1992-08-29,-48.7
1992-08-30,-44.9
1992-08-31,-45.5
1992-09-01,-41.1
1992-09-02,-43.6
1992-09-03,-36.3
1992-09-04,-32.0
1992-09-05,-37.2
1992-09-06,-39.9
1992-09-07,-24.7
1992-09-08,-22.4
1992-09-09,-30.7
1992-09-10,-29.6
1992-09-11,-33.8
1992-09-12,-36.9
1992-09-13,-42.3
1992-09-14,-47.3
1992-09-15,-38.7
1992-09-16,-34.3
1992-09-17,-34.6
1992-09-18,-33.7
1992-09-19,-35.4
1992-09-20,-36.4
1992-09-21,-34.8
1992-09-22,-39.2
1992-09-23,-37.0
1992-09-24,-17.2
1992-09-25,-13.1
1992-09-26,-22.2
1992-09-27,-21.0
1992-09-28,-22.7
1992-09-29,-26.8
1992-09-30,-33.3
1992-10-01,-36.7
1992-10-02,-33.6
1992-10-03,-35.9
1992-10-04,-33.3
1992-10-05,-24.9
1992-10-06,-18.6
1992-10-07,-17.1
1992-10-08,-21.3
1992-10-09,-27.0
1992-10-10,-30.7
1992-10-11,-29.5
1992-10-12,-23.8
1992-10-13,-9.1
1992-10-14,-9.5
1992-10-15,-11.9
1992-10-16,-21.5
1992-10-17,-23.3
1992-10-18,-21.3
1992-10-19,-23.7
1992-10-20,-19.8
1992-10-21,-19.9
1992-10-22,-18.5
1992-10-23,-18.8
1992-10-24,-22.3
1992-10-25,-18.2
1992-10-26,-23.2
1992-10-27,-21.7
1992-10-28,-22.2
1992-10-29,-19.1
1992-10-30,-17.1
1992-10-31,-19.4
1992-11-01,-13.3
1992-11-02,-17.1
1992-11-03,-20.3
1992-11-04,-18.5
1992-11-05,-18.6
1992-11-06,-17.3
1992-11-07,-12.1
1992-11-08,-8.9
1992-11-09,-6.3
1992-11-10,-10.9
1992-11-11,-13.4
1992-11-12,-12.2
1992-11-13,-12.1
1992-11-14,-11.9
1992-11-15,-13.2
1992-11-16,-10.3
1992-11-17,-12.4
1992-11-18,-15.1
1992-11-19,-11.4
1992-11-20,-11.9
1992-11-21,-12.1
1992-11-22,-9.7
1992-11-23,-7.0
1992-11-24,-8.6
1992-11-25,-6.1
1992-11-26,-8.4
1992-11-27,-10.4
1992-11-28,-8.1
1992-11-29,-8.2
1992-11-30,-7.4
1992-12-01,-8.2
1992-12-02,-9.4
1992-12-03,-2.7
1992-12-04,-3.2
1992-12-05,-3.4
1992-12-06,-4.2
1992-12-07,
1992-12-08,-2.7
1992-12-09,-5.2
1992-12-10,0.6
1992-12-11,-4.2
1992-12-12,-6.1
1992-12-13,-1.8
1992-12-14,-5.1
1992-12-15,-1.9
1992-12-16,-5.3
1992-12-17,-2.0
1992-12-18,-2.7
1992-12-19,-2.1
1992-12-20,-1.4
1992-12-21,-0.9
1992-12-22,-2.0
1992-12-23,-6.2
1992-12-24,-6.9
1992-12-25,-4.1
1992-12-26,-0.8
1992-12-27,-0.4
1992-12-28,0.7
1992-12-29,0.6
1992-12-30,-1.8
1992-12-31,-1.3
