time,temperatura_avg
2007-01-01,-1.6
2007-01-02,0.8
2007-01-03,-0.3
2007-01-04,-1.4
2007-01-05,-1.7
2007-01-06,-4.2
2007-01-07,-3.3
2007-01-08,-1.1
2007-01-09,-1.2
2007-01-10,-1.8
2007-01-11,-2.3
2007-01-12,-0.5
2007-01-13,-0.5
2007-01-14,-1.2
2007-01-15,-3.0
2007-01-16,-3.1
2007-01-17,-1.9
2007-01-18,-0.9
2007-01-19,-1.5
2007-01-20,-0.9
2007-01-21,-2.1
2007-01-22,-3.4
2007-01-23,-0.3
2007-01-24,-0.2
2007-01-25,-5.2
2007-01-26,-5.0
2007-01-27,-1.8
2007-01-28,-0.4
2007-01-29,-3.2
2007-01-30,-2.5
2007-01-31,-2.8
2007-02-01,-3.5
2007-02-02,-9.8
2007-02-03,-11.6
2007-02-04,-9.9
2007-02-05,-6.8
2007-02-06,-10.4
2007-02-07,-6.5
2007-02-08,-9.1
2007-02-09,-10.2
2007-02-10,-10.1
2007-02-11,-14.5
2007-02-12,-9.8
2007-02-13,-5.1
2007-02-14,-3.4
2007-02-15,-7.9
2007-02-16,-4.7
2007-02-17,-5.4
2007-02-18,-8.7
2007-02-19,-11.3
2007-02-20,-12.7
2007-02-21,-15.7
2007-02-22,-14.2
2007-02-23,-17.1
2007-02-24,-18.1
2007-02-25,-18.2
2007-02-26,-19.1
2007-02-27,-20.3
2007-02-28,-22.3
2007-03-01,-16.3
2007-03-02,-21.8
2007-03-03,
2007-03-04,-11.1
2007-03-05,-9.4
2007-03-06,-17.4
2007-03-07,-20.9
2007-03-08,-22.7
2007-03-09,-24.9
2007-03-10,-19.2
2007-03-11,-21.3
2007-03-12,-23.9
2007-03-13,
2007-03-14,-21.8
2007-03-15,-21.7
2007-03-16,-20.4
2007-03-17,
2007-03-18,
2007-03-19,-18.8
2007-03-20,-15.6
2007-03-21,-19.7
2007-03-22,-15.3
2007-03-23,-16.4
2007-03-24,-18.3
2007-03-25,
2007-03-26,-24.5
2007-03-27,-27.8
2007-03-28,-27.2
2007-03-29,-25.7
2007-03-30,-26.3
2007-03-31,-27.1
2007-04-01,-25.1
2007-04-02,-26.8
2007-04-03,-27.6
2007-04-04,-26.3
2007-04-05,
2007-04-06,
2007-04-07,
2007-04-08,
2007-04-09,
2007-04-10,-23.2
2007-04-11,-27.7
2007-04-12,-29.6
2007-04-13,-31.3
2007-04-14,-29.3
2007-04-15,-32.4
2007-04-16,-36.8
2007-04-17,-37.1
2007-04-18,-38.1
2007-04-19,-37.1
2007-04-20,-31.4
2007-04-21,
2007-04-22,
2007-04-23,-15.2
2007-04-24,-17.2
2007-04-25,-13.4
2007-04-26,-22.2
2007-04-27,-27.5
2007-04-28,-32.7
2007-04-29,-36.7
2007-04-30,-16.6
2007-05-01,-16.8
2007-05-02,-23.3
2007-05-03,-19.3
2007-05-04,-11.4
2007-05-05,-13.1
2007-05-06,-23.7
2007-05-07,-20.8
2007-05-08,-26.2
2007-05-09,-21.9
2007-05-10,-21.7
2007-05-11,-10.7
2007-05-12,-22.7
2007-05-13,-23.6
2007-05-14,-31.4
2007-05-15,-35.3
2007-05-16,-36.0
2007-05-17,-31.9
2007-05-18,-36.4
2007-05-19,
2007-05-20,-37.3
2007-05-21,-23.9
2007-05-22,-28.3
2007-05-23,-32.2
2007-05-24,-31.1
2007-05-25,-32.5
2007-05-26,
2007-05-27,
2007-05-28,
2007-05-29,-19.2
2007-05-30,
2007-05-31,
2007-06-01,
2007-06-02,-29.1
2007-06-03,-24.4
2007-06-04,-24.4
2007-06-05,-18.8
2007-06-06,-13.2
2007-06-07,-9.6
2007-06-08,-19.8
2007-06-09,-27.1
2007-06-10,-16.8
2007-06-11,-21.4
2007-06-12,-24.4
2007-06-13,-20.5
2007-06-14,-25.2
2007-06-15,-31.0
2007-06-16,-30.5
2007-06-17,-20.6
2007-06-18,-26.9
2007-06-19,-17.1
2007-06-20,-16.3
2007-06-21,-20.6
2007-06-22,-16.3
2007-06-23,
2007-06-24,
2007-06-25,-35.1
2007-06-26,-34.9
2007-06-27,-35.7
2007-06-28,-38.1
2007-06-29,-39.7
2007-06-30,-36.4
2007-07-01,-37.6
2007-07-02,-32.8
2007-07-03,-16.9
2007-07-04,-18.9
2007-07-05,-15.1
2007-07-06,-21.7
2007-07-07,-29.6
2007-07-08,-31.4
2007-07-09,-30.7
2007-07-10,-30.6
2007-07-11,-31.6
2007-07-12,-40.4
2007-07-13,-40.3
2007-07-14,-24.3
2007-07-15,-14.7
2007-07-16,-16.0
2007-07-17,-23.7
2007-07-18,-23.8
2007-07-19,-27.2
2007-07-20,-32.1
2007-07-21,-32.1
2007-07-22,-25.8
2007-07-23,-25.6
2007-07-24,-30.4
2007-07-25,-30.7
2007-07-26,-33.4
2007-07-27,-33.3
2007-07-28,-25.6
2007-07-29,-24.8
2007-07-30,-30.8
2007-07-31,
2007-08-01,-18.2
2007-08-02,-24.8
2007-08-03,-23.5
2007-08-04,-18.9
2007-08-05,-31.3
2007-08-06,-34.2
2007-08-07,-28.9
2007-08-08,-34.9
2007-08-09,-35.1
2007-08-10,-34.3
2007-08-11,-35.2
2007-08-12,-39.6
2007-08-13,-27.9
2007-08-14,-20.0
2007-08-15,-21.7
2007-08-16,-31.8
2007-08-17,-23.7
2007-08-18,-24.8
2007-08-19,-25.7
2007-08-20,-25.9
2007-08-21,-28.6
2007-08-22,-18.1
2007-08-23,-14.5
2007-08-24,-23.8
2007-08-25,-28.3
2007-08-26,-30.4
2007-08-27,-32.6
2007-08-28,
2007-08-29,-33.7
2007-08-30,-22.4
2007-08-31,-22.2
2007-09-01,-25.7
2007-09-02,-25.1
2007-09-03,-20.4
2007-09-04,-17.6
2007-09-05,-15.6
2007-09-06,-24.1
2007-09-07,-31.6
2007-09-08,-33.2
2007-09-09,-28.3
2007-09-10,-29.3
2007-09-11,-29.8
2007-09-12,-34.8
2007-09-13,-29.3
2007-09-14,-25.2
2007-09-15,-20.8
2007-09-16,-17.2
2007-09-17,-23.3
2007-09-18,-26.5
2007-09-19,-19.5
2007-09-20,-17.4
2007-09-21,-21.8
2007-09-22,-25.1
2007-09-23,-24.8
2007-09-24,-26.9
2007-09-25,-18.1
2007-09-26,-26.2
2007-09-27,-26.6
2007-09-28,-18.2
2007-09-29,-18.8
2007-09-30,-16.2
2007-10-01,-18.7
2007-10-02,-23.2
2007-10-03,-27.1
2007-10-04,-27.9
2007-10-05,-29.2
2007-10-06,-29.9
2007-10-07,-27.1
2007-10-08,-29.2
2007-10-09,-30.6
2007-10-10,-26.4
2007-10-11,-27.9
2007-10-12,-22.1
2007-10-13,-17.2
2007-10-14,-18.0
2007-10-15,-17.1
2007-10-16,-22.5
2007-10-17,-17.9
2007-10-18,-21.6
2007-10-19,-23.9
2007-10-20,-21.1
2007-10-21,-16.2
2007-10-22,-18.1
2007-10-23,-17.1
2007-10-24,-19.2
2007-10-25,-22.3
2007-10-26,-21.0
2007-10-27,-19.7
2007-10-28,-25.3
2007-10-29,-23.9
2007-10-30,-21.6
2007-10-31,-22.0
2007-11-01,-24.2
2007-11-02,-25.8
2007-11-03,-25.7
2007-11-04,-18.2
2007-11-05,-10.6
2007-11-06,-15.1
2007-11-07,-9.5
2007-11-08,-6.9
2007-11-09,-5.1
2007-11-10,-6.9
2007-11-11,-10.8
2007-11-12,-13.6
2007-11-13,-10.9
2007-11-14,-8.4
2007-11-15,-9.7
2007-11-16,-8.0
2007-11-17,-7.9
2007-11-18,-8.4
2007-11-19,-7.7
2007-11-20,-8.1
2007-11-21,-7.4
2007-11-22,-8.5
2007-11-23,-6.3
2007-11-24,-4.9
2007-11-25,-6.3
2007-11-26,-5.1
2007-11-27,-8.8
2007-11-28,-6.2
2007-11-29,-5.4
2007-11-30,-7.3
2007-12-01,-6.4
2007-12-02,-9.3
2007-12-03,-11.2
2007-12-04,-8.4
2007-12-05,-7.8
2007-12-06,-9.6
2007-12-07,-9.2
2007-12-08,-3.4
2007-12-09,-3.6
2007-12-10,-6.4
2007-12-11,-5.5
2007-12-12,-4.2
2007-12-13,-3.4
2007-12-14,-3.7
2007-12-15,-1.1
2007-12-16,-0.0
2007-12-17,-0.0
2007-12-18,-2.6
2007-12-19,-1.5
2007-12-20,-1.8
2007-12-21,-1.4
2007-12-22,-2.4
2007-12-23,-1.1
2007-12-24,-4.7
2007-12-25,-6.0
2007-12-26,-6.1
2007-12-27,-4.8
2007-12-28,-3.5
2007-12-29,-1.7
2007-12-30,-3.6
2007-12-31,-4.9
