time,temperatura_avg
1965-01-01,
1965-01-02,
1965-01-03,19.6
1965-01-04,
1965-01-05,
1965-01-06,21.2
1965-01-07,
1965-01-08,21.8
1965-01-09,
1965-01-10,22.1
1965-01-11,
1965-01-12,21.1
1965-01-13,
1965-01-14,22.4
1965-01-15,
1965-01-16,22.4
1965-01-17,22.4
1965-01-18,23.2
1965-01-19,
1965-01-20,
1965-01-21,23.3
1965-01-22,22.7
1965-01-23,21.6
1965-01-24,22.0
1965-01-25,20.8
1965-01-26,
1965-01-27,
1965-01-28,22.4
1965-01-29,
1965-01-30,20.6
1965-01-31,
1965-02-01,
1965-02-02,22.1
1965-02-03,21.5
1965-02-04,21.5
1965-02-05,20.4
1965-02-06,20.5
1965-02-07,20.6
1965-02-08,21.1
1965-02-09,20.9
1965-02-10,20.3
1965-02-11,20.2
1965-02-12,20.0
1965-02-13,
1965-02-14,
1965-02-15,22.0
1965-02-16,20.6
1965-02-17,20.4
1965-02-18,
1965-02-19,21.2
1965-02-20,
1965-02-21,21.7
1965-02-22,
1965-02-23,20.3
1965-02-24,21.1
1965-02-25,21.1
1965-02-26,23.1
1965-02-27,22.6
1965-02-28,21.9
1965-03-01,
1965-03-02,
1965-03-03,
1965-03-04,
1965-03-05,
1965-03-06,
1965-03-07,
1965-03-08,
1965-03-09,
1965-03-10,
1965-03-11,
1965-03-12,
1965-03-13,
1965-03-14,
1965-03-15,
1965-03-16,
1965-03-17,
1965-03-18,
1965-03-19,
1965-03-20,
1965-03-21,24.6
1965-03-22,24.2
1965-03-23,24.7
1965-03-24,23.4
1965-03-25,23.9
1965-03-26,
1965-03-27,23.3
1965-03-28,
1965-03-29,24.3
1965-03-30,23.9
1965-03-31,23.2
1965-04-01,24.8
1965-04-02,
1965-04-03,
1965-04-04,22.9
1965-04-05,22.8
1965-04-06,
1965-04-07,23.2
1965-04-08,23.5
1965-04-09,23.0
1965-04-10,22.9
1965-04-11,21.6
1965-04-12,21.6
1965-04-13,22.9
1965-04-14,22.8
1965-04-15,
1965-04-16,22.6
1965-04-17,21.9
1965-04-18,21.4
1965-04-19,21.8
1965-04-20,20.9
1965-04-21,21.0
1965-04-22,21.1
1965-04-23,21.3
1965-04-24,
1965-04-25,21.2
1965-04-26,20.6
1965-04-27,20.7
1965-04-28,21.2
1965-04-29,21.4
1965-04-30,
1965-05-01,21.8
1965-05-02,20.9
1965-05-03,20.8
1965-05-04,21.1
1965-05-05,
1965-05-06,20.7
1965-05-07,20.1
1965-05-08,20.0
1965-05-09,20.9
1965-05-10,20.2
1965-05-11,
1965-05-12,20.2
1965-05-13,
1965-05-14,19.4
1965-05-15,20.0
1965-05-16,19.4
1965-05-17,18.9
1965-05-18,19.1
1965-05-19,19.4
1965-05-20,19.1
1965-05-21,
1965-05-22,19.9
1965-05-23,18.9
1965-05-24,18.9
1965-05-25,
1965-05-26,19.6
1965-05-27,
1965-05-28,18.8
1965-05-29,20.0
1965-05-30,
1965-05-31,20.9
1965-06-01,20.7
1965-06-02,21.2
1965-06-03,21.1
1965-06-04,21.2
1965-06-05,21.2
1965-06-06,19.9
1965-06-07,20.8
1965-06-08,
1965-06-09,
1965-06-10,20.7
1965-06-11,
1965-06-12,21.0
1965-06-13,19.8
1965-06-14,
1965-06-15,18.5
1965-06-16,19.4
1965-06-17,18.7
1965-06-18,18.8
1965-06-19,
1965-06-20,19.9
1965-06-21,17.9
1965-06-22,
1965-06-23,19.4
1965-06-24,19.2
1965-06-25,
1965-06-26,20.0
1965-06-27,
1965-06-28,
1965-06-29,18.3
1965-06-30,
1965-07-01,18.7
1965-07-02,18.6
1965-07-03,
1965-07-04,19.2
1965-07-05,18.6
1965-07-06,18.8
1965-07-07,
1965-07-08,18.2
1965-07-09,18.2
1965-07-10,17.4
1965-07-11,
1965-07-12,17.8
1965-07-13,17.6
1965-07-14,17.9
1965-07-15,
1965-07-16,18.4
1965-07-17,18.3
1965-07-18,18.1
1965-07-19,17.4
1965-07-20,18.0
1965-07-21,
1965-07-22,18.1
1965-07-23,18.1
1965-07-24,17.8
1965-07-25,18.5
1965-07-26,17.6
1965-07-27,18.3
1965-07-28,
1965-07-29,
1965-07-30,18.7
1965-07-31,18.9
1965-08-01,16.9
1965-08-02,18.0
1965-08-03,18.0
1965-08-04,18.7
1965-08-05,18.7
1965-08-06,18.3
1965-08-07,
1965-08-08,18.2
1965-08-09,18.4
1965-08-10,19.2
1965-08-11,19.8
1965-08-12,
1965-08-13,
1965-08-14,18.6
1965-08-15,
1965-08-16,
1965-08-17,17.3
1965-08-18,
1965-08-19,18.6
1965-08-20,17.7
1965-08-21,17.6
1965-08-22,17.2
1965-08-23,16.7
1965-08-24,16.9
1965-08-25,17.1
1965-08-26,17.8
1965-08-27,17.7
1965-08-28,17.7
1965-08-29,17.2
1965-08-30,16.9
1965-08-31,16.9
1965-09-01,16.5
1965-09-02,16.6
1965-09-03,16.7
1965-09-04,16.6
1965-09-05,16.6
1965-09-06,16.3
1965-09-07,16.6
1965-09-08,16.0
1965-09-09,16.3
1965-09-10,16.1
1965-09-11,15.4
1965-09-12,15.7
1965-09-13,
1965-09-14,15.8
1965-09-15,
1965-09-16,
1965-09-17,16.8
1965-09-18,17.2
1965-09-19,16.8
1965-09-20,16.7
1965-09-21,17.0
1965-09-22,17.2
1965-09-23,16.4
1965-09-24,16.0
1965-09-25,
1965-09-26,16.5
1965-09-27,17.0
1965-09-28,
1965-09-29,16.7
1965-09-30,17.3
1965-10-01,16.3
1965-10-02,16.7
1965-10-03,16.7
1965-10-04,
1965-10-05,16.6
1965-10-06,16.7
1965-10-07,16.7
1965-10-08,
1965-10-09,
1965-10-10,16.3
1965-10-11,
1965-10-12,17.1
1965-10-13,16.8
1965-10-14,
1965-10-15,17.8
1965-10-16,17.8
1965-10-17,17.3
1965-10-18,17.6
1965-10-19,17.2
1965-10-20,17.1
1965-10-21,17.2
1965-10-22,17.3
1965-10-23,17.2
1965-10-24,17.0
1965-10-25,
1965-10-26,17.2
1965-10-27,17.4
1965-10-28,
1965-10-29,17.6
1965-10-30,17.2
1965-10-31,
1965-11-01,17.1
1965-11-02,17.6
1965-11-03,17.8
1965-11-04,
1965-11-05,17.7
1965-11-06,
1965-11-07,18.6
1965-11-08,
1965-11-09,18.1
1965-11-10,18.4
1965-11-11,18.1
1965-11-12,
1965-11-13,
1965-11-14,
1965-11-15,18.8
1965-11-16,18.9
1965-11-17,
1965-11-18,19.1
1965-11-19,19.3
1965-11-20,19.3
1965-11-21,
1965-11-22,21.0
1965-11-23,
1965-11-24,19.2
1965-11-25,18.9
1965-11-26,
1965-11-27,19.7
1965-11-28,19.7
1965-11-29,20.5
1965-11-30,20.4
1965-12-01,20.7
1965-12-02,20.1
1965-12-03,19.7
1965-12-04,20.2
1965-12-05,19.4
1965-12-06,
1965-12-07,20.3
1965-12-08,20.3
1965-12-09,20.4
1965-12-10,
1965-12-11,21.0
1965-12-12,
1965-12-13,22.6
1965-12-14,20.8
1965-12-15,21.5
1965-12-16,21.8
1965-12-17,
1965-12-18,21.0
1965-12-19,
1965-12-20,23.1
1965-12-21,
1965-12-22,
1965-12-23,
1965-12-24,
1965-12-25,
1965-12-26,20.7
1965-12-27,
1965-12-28,21.7
1965-12-29,
1965-12-30,21.5
1965-12-31,
