time,temperatura_avg
1980-01-01,21.5
1980-01-02,21.1
1980-01-03,
1980-01-04,21.6
1980-01-05,21.8
1980-01-06,20.9
1980-01-07,21.8
1980-01-08,21.8
1980-01-09,21.4
1980-01-10,22.0
1980-01-11,21.8
1980-01-12,
1980-01-13,
1980-01-14,22.6
1980-01-15,23.2
1980-01-16,
1980-01-17,23.1
1980-01-18,23.1
1980-01-19,22.7
1980-01-20,23.2
1980-01-21,
1980-01-22,23.2
1980-01-23,23.2
1980-01-24,22.7
1980-01-25,22.6
1980-01-26,23.1
1980-01-27,
1980-01-28,24.0
1980-01-29,23.3
1980-01-30,
1980-01-31,23.4
1980-02-01,24.7
1980-02-02,24.1
1980-02-03,23.2
1980-02-04,22.3
1980-02-05,23.6
1980-02-06,22.9
1980-02-07,22.2
1980-02-08,21.5
1980-02-09,
1980-02-10,22.2
1980-02-11,21.8
1980-02-12,22.4
1980-02-13,22.7
1980-02-14,22.6
1980-02-15,23.0
1980-02-16,24.0
1980-02-17,23.5
1980-02-18,23.2
1980-02-19,22.2
1980-02-20,22.3
1980-02-21,22.0
1980-02-22,22.9
1980-02-23,22.4
1980-02-24,23.9
1980-02-25,23.7
1980-02-26,23.2
1980-02-27,23.2
1980-02-28,23.3
1980-02-29,22.5
1980-03-01,24.2
1980-03-02,23.1
1980-03-03,22.1
1980-03-04,22.7
1980-03-05,22.5
1980-03-06,21.5
1980-03-07,22.1
1980-03-08,
1980-03-09,
1980-03-10,22.9
1980-03-11,23.2
1980-03-12,23.5
1980-03-13,23.4
1980-03-14,23.4
1980-03-15,23.7
1980-03-16,24.7
1980-03-17,24.3
1980-03-18,24.8
1980-03-19,24.2
1980-03-20,25.7
1980-03-21,25.0
1980-03-22,
1980-03-23,25.6
1980-03-24,24.3
1980-03-25,24.2
1980-03-26,22.1
1980-03-27,21.9
1980-03-28,22.6
1980-03-29,23.6
1980-03-30,24.2
1980-03-31,24.7
1980-04-01,25.5
1980-04-02,24.0
1980-04-03,22.4
1980-04-04,23.8
1980-04-05,
1980-04-06,24.9
1980-04-07,22.7
1980-04-08,22.6
1980-04-09,21.2
1980-04-10,22.0
1980-04-11,21.8
1980-04-12,21.5
1980-04-13,21.6
1980-04-14,20.4
1980-04-15,20.3
1980-04-16,20.3
1980-04-17,20.4
1980-04-18,21.0
1980-04-19,20.9
1980-04-20,21.3
1980-04-21,21.5
1980-04-22,22.2
1980-04-23,21.2
1980-04-24,19.9
1980-04-25,20.8
1980-04-26,21.4
1980-04-27,22.0
1980-04-28,21.4
1980-04-29,21.1
1980-04-30,21.1
1980-05-01,20.1
1980-05-02,18.9
1980-05-03,18.9
1980-05-04,19.7
1980-05-05,19.6
1980-05-06,19.0
1980-05-07,17.8
1980-05-08,20.3
1980-05-09,20.3
1980-05-10,19.4
1980-05-11,18.9
1980-05-12,18.2
1980-05-13,19.6
1980-05-14,20.9
1980-05-15,19.4
1980-05-16,19.8
1980-05-17,19.1
1980-05-18,18.9
1980-05-19,18.9
1980-05-20,18.5
1980-05-21,19.3
1980-05-22,19.3
1980-05-23,19.0
1980-05-24,18.5
1980-05-25,17.9
1980-05-26,18.9
1980-05-27,18.4
1980-05-28,18.3
1980-05-29,18.9
