datum,temperatura,leto,mesec
2023-08-01,20.8,2023,8
2023-08-02,20.3,2023,8
2023-08-03,22.8,2023,8
2023-08-04,17.9,2023,8
2023-08-05,17.3,2023,8
2023-08-06,17.6,2023,8
2023-08-07,16.0,2023,8
2023-08-08,16.6,2023,8
2023-08-09,17.6,2023,8
2023-08-10,17.7,2023,8
2023-08-11,19.5,2023,8
2023-08-12,20.1,2023,8
2023-08-13,21.4,2023,8
2023-08-14,22.1,2023,8
2023-08-15,23.1,2023,8
2023-08-16,22.6,2023,8
2023-08-17,22.0,2023,8
2023-08-18,22.3,2023,8
2023-08-19,22.8,2023,8
2023-08-20,23.7,2023,8
2023-08-21,25.1,2023,8
2023-08-22,25.6,2023,8
2023-08-23,25.6,2023,8
2023-08-24,25.4,2023,8
2023-08-25,26.5,2023,8
2023-08-26,26.7,2023,8
2023-08-27,25.5,2023,8
2023-08-28,22.1,2023,8
2023-08-29,18.2,2023,8
2023-08-30,16.2,2023,8
2023-08-31,18.1,2023,8
