datum,temperatura,leto,mesec
2014-12-01,2.7,2014,12
2014-12-02,1.5,2014,12
2014-12-03,2.1,2014,12
2014-12-04,3.4,2014,12
2014-12-05,4.2,2014,12
2014-12-06,4.7,2014,12
2014-12-07,4.9,2014,12
2014-12-08,4.5,2014,12
2014-12-09,2.3,2014,12
2014-12-10,0.8,2014,12
2014-12-11,1.8,2014,12
2014-12-12,1.7,2014,12
2014-12-13,4.6,2014,12
2014-12-14,5.8,2014,12
2014-12-15,5.8,2014,12
2014-12-16,3.9,2014,12
2014-12-17,5.1,2014,12
2014-12-18,5.3,2014,12
2014-12-19,7.9,2014,12
2014-12-20,6.7,2014,12
2014-12-21,4.2,2014,12
2014-12-22,2.9,2014,12
2014-12-23,5.7,2014,12
2014-12-24,3.3,2014,12
2014-12-25,3.0,2014,12
2014-12-26,0.9,2014,12
2014-12-27,-0.8,2014,12
2014-12-28,-2.5,2014,12
2014-12-29,-4.7,2014,12
2014-12-30,-7.2,2014,12
2014-12-31,-7.0,2014,12
