datum,temperatura,leto,mesec
2013-11-01,11.3,2013,11
2013-11-02,12.0,2013,11
2013-11-03,14.8,2013,11
2013-11-04,10.3,2013,11
2013-11-05,9.6,2013,11
2013-11-06,8.1,2013,11
2013-11-07,9.7,2013,11
2013-11-08,11.1,2013,11
2013-11-09,12.6,2013,11
2013-11-10,8.8,2013,11
2013-11-11,6.7,2013,11
2013-11-12,7.5,2013,11
2013-11-13,8.2,2013,11
2013-11-14,7.1,2013,11
2013-11-15,6.5,2013,11
2013-11-16,8.1,2013,11
2013-11-17,6.9,2013,11
2013-11-18,6.4,2013,11
2013-11-19,6.9,2013,11
2013-11-20,6.8,2013,11
2013-11-21,6.2,2013,11
2013-11-22,4.7,2013,11
2013-11-23,7.3,2013,11
2013-11-24,6.9,2013,11
2013-11-25,3.6,2013,11
2013-11-26,1.8,2013,11
2013-11-27,1.1,2013,11
2013-11-28,0.3,2013,11
2013-11-29,0.2,2013,11
2013-11-30,1.3,2013,11
