datum,temperatura,leto,mesec
2000-07-01,21.6,2000,7
2000-07-02,22.3,2000,7
2000-07-03,23.7,2000,7
2000-07-04,24.7,2000,7
2000-07-05,23.9,2000,7
2000-07-06,24.3,2000,7
2000-07-07,24.1,2000,7
2000-07-08,22.1,2000,7
2000-07-09,17.7,2000,7
2000-07-10,19.4,2000,7
2000-07-11,18.8,2000,7
2000-07-12,17.1,2000,7
2000-07-13,17.6,2000,7
2000-07-14,16.8,2000,7
2000-07-15,16.4,2000,7
2000-07-16,15.3,2000,7
2000-07-17,15.8,2000,7
2000-07-18,18.0,2000,7
2000-07-19,18.9,2000,7
2000-07-20,19.4,2000,7
2000-07-21,19.3,2000,7
2000-07-22,19.2,2000,7
2000-07-23,21.0,2000,7
2000-07-24,21.2,2000,7
2000-07-25,21.2,2000,7
2000-07-26,22.2,2000,7
2000-07-27,22.8,2000,7
2000-07-28,21.4,2000,7
2000-07-29,20.2,2000,7
2000-07-30,19.9,2000,7
2000-07-31,20.3,2000,7
