datum,temperatura,leto,mesec
2016-08-01,21.3,2016,8
2016-08-02,20.6,2016,8
2016-08-03,22.0,2016,8
2016-08-04,23.8,2016,8
2016-08-05,23.0,2016,8
2016-08-06,19.9,2016,8
2016-08-07,20.7,2016,8
2016-08-08,20.5,2016,8
2016-08-09,21.9,2016,8
2016-08-10,16.1,2016,8
2016-08-11,14.5,2016,8
2016-08-12,15.6,2016,8
2016-08-13,19.4,2016,8
2016-08-14,21.2,2016,8
2016-08-15,20.6,2016,8
2016-08-16,20.6,2016,8
2016-08-17,19.9,2016,8
2016-08-18,20.2,2016,8
2016-08-19,20.6,2016,8
2016-08-20,21.3,2016,8
2016-08-21,19.9,2016,8
2016-08-22,19.0,2016,8
2016-08-23,20.4,2016,8
2016-08-24,20.7,2016,8
2016-08-25,20.4,2016,8
2016-08-26,20.4,2016,8
2016-08-27,22.4,2016,8
2016-08-28,22.2,2016,8
2016-08-29,21.9,2016,8
2016-08-30,21.2,2016,8
2016-08-31,19.4,2016,8
