datum,temperatura,leto,mesec
2016-05-01,10.7,2016,5
2016-05-02,12.1,2016,5
2016-05-03,14.0,2016,5
2016-05-04,12.0,2016,5
2016-05-05,13.1,2016,5
2016-05-06,14.5,2016,5
2016-05-07,15.5,2016,5
2016-05-08,14.5,2016,5
2016-05-09,15.6,2016,5
2016-05-10,13.6,2016,5
2016-05-11,14.8,2016,5
2016-05-12,14.5,2016,5
2016-05-13,14.7,2016,5
2016-05-14,14.5,2016,5
2016-05-15,11.0,2016,5
2016-05-16,10.3,2016,5
2016-05-17,11.2,2016,5
2016-05-18,13.5,2016,5
2016-05-19,14.3,2016,5
2016-05-20,15.2,2016,5
2016-05-21,16.3,2016,5
2016-05-22,18.0,2016,5
2016-05-23,19.1,2016,5
2016-05-24,14.4,2016,5
2016-05-25,17.8,2016,5
2016-05-26,18.4,2016,5
2016-05-27,20.4,2016,5
2016-05-28,21.8,2016,5
2016-05-29,21.7,2016,5
2016-05-30,19.3,2016,5
2016-05-31,18.9,2016,5
