datum,temperatura,leto,mesec
2016-05-01,9.8,2016,5
2016-05-02,11.4,2016,5
2016-05-03,14.0,2016,5
2016-05-04,12.3,2016,5
2016-05-05,13.1,2016,5
2016-05-06,14.8,2016,5
2016-05-07,15.8,2016,5
2016-05-08,14.5,2016,5
2016-05-09,15.2,2016,5
2016-05-10,15.2,2016,5
2016-05-11,14.7,2016,5
2016-05-12,14.5,2016,5
2016-05-13,14.3,2016,5
2016-05-14,15.2,2016,5
2016-05-15,10.7,2016,5
2016-05-16,11.1,2016,5
2016-05-17,12.1,2016,5
2016-05-18,13.3,2016,5
2016-05-19,13.5,2016,5
2016-05-20,15.6,2016,5
2016-05-21,17.4,2016,5
2016-05-22,18.3,2016,5
2016-05-23,17.3,2016,5
2016-05-24,14.7,2016,5
2016-05-25,17.6,2016,5
2016-05-26,18.9,2016,5
2016-05-27,20.2,2016,5
2016-05-28,21.0,2016,5
2016-05-29,20.1,2016,5
2016-05-30,18.0,2016,5
2016-05-31,17.6,2016,5
