datum,temperatura,leto,mesec
2016-06-01,17.0,2016,6
2016-06-02,17.5,2016,6
2016-06-03,17.9,2016,6
2016-06-04,18.6,2016,6
2016-06-05,18.4,2016,6
2016-06-06,19.5,2016,6
2016-06-07,19.9,2016,6
2016-06-08,20.0,2016,6
2016-06-09,18.1,2016,6
2016-06-10,17.7,2016,6
2016-06-11,18.9,2016,6
2016-06-12,17.7,2016,6
2016-06-13,18.7,2016,6
2016-06-14,18.8,2016,6
2016-06-15,18.9,2016,6
2016-06-16,21.9,2016,6
2016-06-17,21.4,2016,6
2016-06-18,19.7,2016,6
2016-06-19,17.8,2016,6
2016-06-20,17.2,2016,6
2016-06-21,19.7,2016,6
2016-06-22,21.9,2016,6
2016-06-23,24.7,2016,6
2016-06-24,26.1,2016,6
2016-06-25,24.7,2016,6
2016-06-26,23.1,2016,6
2016-06-27,19.0,2016,6
2016-06-28,20.0,2016,6
2016-06-29,22.6,2016,6
2016-06-30,23.7,2016,6
