datum,temperatura,leto,mesec
2009-11-01,2.4,2009,11
2009-11-02,3.2,2009,11
2009-11-03,2.8,2009,11
2009-11-04,1.4,2009,11
2009-11-05,5.4,2009,11
2009-11-06,5.3,2009,11
2009-11-07,6.5,2009,11
2009-11-08,5.2,2009,11
2009-11-09,8.0,2009,11
2009-11-10,6.5,2009,11
2009-11-11,6.9,2009,11
2009-11-12,5.2,2009,11
2009-11-13,6.1,2009,11
2009-11-14,9.3,2009,11
2009-11-15,9.4,2009,11
2009-11-16,8.9,2009,11
2009-11-17,9.4,2009,11
2009-11-18,8.9,2009,11
2009-11-19,6.7,2009,11
2009-11-20,6.2,2009,11
2009-11-21,4.6,2009,11
2009-11-22,6.1,2009,11
2009-11-23,4.9,2009,11
2009-11-24,8.0,2009,11
2009-11-25,7.0,2009,11
2009-11-26,8.3,2009,11
2009-11-27,8.5,2009,11
2009-11-28,5.9,2009,11
2009-11-29,7.4,2009,11
2009-11-30,12.3,2009,11
