datum,temperatura,leto,mesec
2009-07-01,21.6,2009,7
2009-07-02,22.0,2009,7
2009-07-03,21.6,2009,7
2009-07-04,21.8,2009,7
2009-07-05,21.8,2009,7
2009-07-06,22.0,2009,7
2009-07-07,20.3,2009,7
2009-07-08,18.6,2009,7
2009-07-09,17.9,2009,7
2009-07-10,15.0,2009,7
2009-07-11,16.5,2009,7
2009-07-12,18.4,2009,7
2009-07-13,21.1,2009,7
2009-07-14,23.8,2009,7
2009-07-15,24.9,2009,7
2009-07-16,24.2,2009,7
2009-07-17,24.7,2009,7
2009-07-18,20.2,2009,7
2009-07-19,18.5,2009,7
2009-07-20,20.4,2009,7
2009-07-21,22.2,2009,7
2009-07-22,23.8,2009,7
2009-07-23,25.9,2009,7
2009-07-24,25.0,2009,7
2009-07-25,20.3,2009,7
2009-07-26,18.5,2009,7
2009-07-27,20.6,2009,7
2009-07-28,21.7,2009,7
2009-07-29,22.2,2009,7
2009-07-30,24.1,2009,7
2009-07-31,23.1,2009,7
