,time,temperatura_avg
9862,1977-01-01,25.5
9863,1977-01-02,
9864,1977-01-03,25.3
9865,1977-01-04,24.2
9866,1977-01-05,24.2
9867,1977-01-06,25.0
9868,1977-01-07,
9869,1977-01-08,24.5
9870,1977-01-09,
9871,1977-01-10,
9872,1977-01-11,
9873,1977-01-12,
9874,1977-01-13,
9875,1977-01-14,24.0
9876,1977-01-15,22.8
9877,1977-01-16,20.5
9878,1977-01-17,22.3
9879,1977-01-18,
9880,1977-01-19,22.7
9881,1977-01-20,23.4
9882,1977-01-21,
9883,1977-01-22,26.3
9884,1977-01-23,25.7
9885,1977-01-24,
9886,1977-01-25,
9887,1977-01-26,
9888,1977-01-27,20.3
9889,1977-01-28,
9890,1977-01-29,25.5
9891,1977-01-30,26.0
9892,1977-01-31,25.7
9893,1977-02-01,
9894,1977-02-02,
9895,1977-02-03,
9896,1977-02-04,
9897,1977-02-05,21.4
9898,1977-02-06,
9899,1977-02-07,
9900,1977-02-08,27.4
9901,1977-02-09,
9902,1977-02-10,25.1
9903,1977-02-11,
9904,1977-02-12,25.8
9905,1977-02-13,24.6
9906,1977-02-14,23.3
9907,1977-02-15,23.2
9908,1977-02-16,23.9
9909,1977-02-17,25.8
9910,1977-02-18,25.8
9911,1977-02-19,25.8
9912,1977-02-20,25.6
9913,1977-02-21,25.7
9914,1977-02-22,26.5
9915,1977-02-23,25.7
9916,1977-02-24,26.2
9917,1977-02-25,
9918,1977-02-26,25.6
9919,1977-02-27,26.0
9920,1977-02-28,26.2
9921,1977-03-01,25.4
9922,1977-03-02,27.3
9923,1977-03-03,
9924,1977-03-04,28.4
9925,1977-03-05,29.0
9926,1977-03-06,
9927,1977-03-07,30.4
9928,1977-03-08,31.4
9929,1977-03-09,31.5
9930,1977-03-10,26.7
9931,1977-03-11,27.8
9932,1977-03-12,26.7
9933,1977-03-13,26.2
9934,1977-03-14,28.8
9935,1977-03-15,28.8
9936,1977-03-16,
9937,1977-03-17,27.4
9938,1977-03-18,28.3
9939,1977-03-19,
9940,1977-03-20,29.1
9941,1977-03-21,28.0
9942,1977-03-22,
9943,1977-03-23,
9944,1977-03-24,31.3
9945,1977-03-25,
9946,1977-03-26,30.1
9947,1977-03-27,31.3
9948,1977-03-28,
9949,1977-03-29,29.3
9950,1977-03-30,29.3
9951,1977-03-31,29.4
9952,1977-04-01,30.2
9953,1977-04-02,29.6
9954,1977-04-03,
9955,1977-04-04,29.8
9956,1977-04-05,
9957,1977-04-06,
9958,1977-04-07,27.8
9959,1977-04-08,28.0
9960,1977-04-09,27.7
9961,1977-04-10,28.8
9962,1977-04-11,28.5
9963,1977-04-12,29.0
9964,1977-04-13,
9965,1977-04-14,28.5
9966,1977-04-15,28.6
9967,1977-04-16,28.3
9968,1977-04-17,27.7
9969,1977-04-18,29.1
9970,1977-04-19,29.4
9971,1977-04-20,
9972,1977-04-21,
9973,1977-04-22,
9974,1977-04-23,29.7
9975,1977-04-24,29.0
9976,1977-04-25,
9977,1977-04-26,
9978,1977-04-27,29.4
9979,1977-04-28,29.8
9980,1977-04-29,29.8
9981,1977-04-30,29.2
9982,1977-05-01,
9983,1977-05-02,29.4
9984,1977-05-03,
9985,1977-05-04,
9986,1977-05-05,29.4
9987,1977-05-06,29.7
9988,1977-05-07,29.1
9989,1977-05-08,
9990,1977-05-09,30.0
9991,1977-05-10,
9992,1977-05-11,30.8
9993,1977-05-12,30.8
9994,1977-05-13,
9995,1977-05-14,30.8
9996,1977-05-15,30.5
9997,1977-05-16,
9998,1977-05-17,30.8
9999,1977-05-18,30.3
10000,1977-05-19,30.7
10001,1977-05-20,
10002,1977-05-21,
10003,1977-05-22,
10004,1977-05-23,
10005,1977-05-24,30.3
10006,1977-05-25,
10007,1977-05-26,30.0
10008,1977-05-27,30.8
10009,1977-05-28,30.4
10010,1977-05-29,
10011,1977-05-30,31.0
10012,1977-05-31,
10013,1977-06-01,30.7
10014,1977-06-02,30.7
10015,1977-06-03,31.0
10016,1977-06-04,31.2
10017,1977-06-05,30.4
10018,1977-06-06,31.3
10019,1977-06-07,30.8
10020,1977-06-08,29.8
10021,1977-06-09,29.6
10022,1977-06-10,31.0
10023,1977-06-11,
10024,1977-06-12,30.3
10025,1977-06-13,29.4
10026,1977-06-14,27.6
10027,1977-06-15,29.6
10028,1977-06-16,27.9
10029,1977-06-17,27.0
10030,1977-06-18,28.8
10031,1977-06-19,27.2
10032,1977-06-20,
10033,1977-06-21,26.5
10034,1977-06-22,28.1
10035,1977-06-23,26.8
10036,1977-06-24,28.2
10037,1977-06-25,27.4
10038,1977-06-26,29.0
10039,1977-06-27,29.1
10040,1977-06-28,29.4
10041,1977-06-29,29.6
10042,1977-06-30,29.2
10043,1977-07-01,28.7
10044,1977-07-02,
10045,1977-07-03,
10046,1977-07-04,
10047,1977-07-05,
10048,1977-07-06,28.5
10049,1977-07-07,28.5
10050,1977-07-08,
10051,1977-07-09,28.8
10052,1977-07-10,28.7
10053,1977-07-11,
10054,1977-07-12,
10055,1977-07-13,28.4
10056,1977-07-14,28.3
10057,1977-07-15,28.4
10058,1977-07-16,26.7
10059,1977-07-17,
10060,1977-07-18,25.6
10061,1977-07-19,
10062,1977-07-20,
10063,1977-07-21,
10064,1977-07-22,
10065,1977-07-23,26.0
10066,1977-07-24,25.8
10067,1977-07-25,
10068,1977-07-26,26.3
10069,1977-07-27,26.7
10070,1977-07-28,27.8
10071,1977-07-29,27.9
10072,1977-07-30,
10073,1977-07-31,
10074,1977-08-01,
10075,1977-08-02,
10076,1977-08-03,
10077,1977-08-04,
10078,1977-08-05,28.2
10079,1977-08-06,27.2
10080,1977-08-07,
10081,1977-08-08,
10082,1977-08-09,
10083,1977-08-10,27.4
10084,1977-08-11,26.7
10085,1977-08-12,26.7
10086,1977-08-13,27.8
10087,1977-08-14,27.6
10088,1977-08-15,27.7
10089,1977-08-16,27.4
10090,1977-08-17,
10091,1977-08-18,28.3
10092,1977-08-19,27.9
10093,1977-08-20,28.3
10094,1977-08-21,28.5
10095,1977-08-22,28.4
10096,1977-08-23,
10097,1977-08-24,27.8
10098,1977-08-25,27.3
10099,1977-08-26,27.4
10100,1977-08-27,26.2
10101,1977-08-28,27.7
10102,1977-08-29,27.1
10103,1977-08-30,27.3
10104,1977-08-31,26.4
10105,1977-09-01,25.3
10106,1977-09-02,25.4
10107,1977-09-03,25.8
10108,1977-09-04,
10109,1977-09-05,27.2
10110,1977-09-06,26.7
10111,1977-09-07,25.3
10112,1977-09-08,26.8
10113,1977-09-09,27.8
10114,1977-09-10,28.0
10115,1977-09-11,28.2
10116,1977-09-12,27.8
10117,1977-09-13,27.0
10118,1977-09-14,27.2
10119,1977-09-15,27.0
10120,1977-09-16,27.2
10121,1977-09-17,27.6
10122,1977-09-18,27.8
10123,1977-09-19,28.0
10124,1977-09-20,26.8
10125,1977-09-21,
10126,1977-09-22,
10127,1977-09-23,26.9
10128,1977-09-24,27.8
10129,1977-09-25,
10130,1977-09-26,29.8
10131,1977-09-27,30.7
10132,1977-09-28,30.1
10133,1977-09-29,28.2
10134,1977-09-30,
10135,1977-10-01,29.2
10136,1977-10-02,28.8
10137,1977-10-03,
10138,1977-10-04,
10139,1977-10-05,28.0
10140,1977-10-06,25.5
10141,1977-10-07,
10142,1977-10-08,
10143,1977-10-09,28.8
10144,1977-10-10,29.8
10145,1977-10-11,29.0
10146,1977-10-12,28.3
10147,1977-10-13,29.2
10148,1977-10-14,
10149,1977-10-15,27.6
10150,1977-10-16,29.2
10151,1977-10-17,28.8
10152,1977-10-18,28.3
10153,1977-10-19,
10154,1977-10-20,29.0
10155,1977-10-21,29.2
10156,1977-10-22,
10157,1977-10-23,
10158,1977-10-24,29.3
10159,1977-10-25,28.4
10160,1977-10-26,28.0
10161,1977-10-27,28.5
10162,1977-10-28,31.0
10163,1977-10-29,
10164,1977-10-30,29.2
10165,1977-10-31,29.8
10166,1977-11-01,30.5
10167,1977-11-02,30.0
