,time,temperatura_avg
1826,1955-01-01,
1827,1955-01-02,
1828,1955-01-03,
1829,1955-01-04,
1830,1955-01-05,
1831,1955-01-06,
1832,1955-01-07,
1833,1955-01-08,
1834,1955-01-09,
1835,1955-01-10,
1836,1955-01-11,
1837,1955-01-12,
1838,1955-01-13,
1839,1955-01-14,
1840,1955-01-15,
1841,1955-01-16,
1842,1955-01-17,
1843,1955-01-18,
1844,1955-01-19,
1845,1955-01-20,
1846,1955-01-21,
1847,1955-01-22,
1848,1955-01-23,
1849,1955-01-24,
1850,1955-01-25,
1851,1955-01-26,
1852,1955-01-27,
1853,1955-01-28,
1854,1955-01-29,
1855,1955-01-30,
1856,1955-01-31,
1857,1955-02-01,
1858,1955-02-02,
1859,1955-02-03,
1860,1955-02-04,
1861,1955-02-05,
1862,1955-02-06,
1863,1955-02-07,
1864,1955-02-08,
1865,1955-02-09,
1866,1955-02-10,
1867,1955-02-11,
1868,1955-02-12,
1869,1955-02-13,
1870,1955-02-14,
1871,1955-02-15,
1872,1955-02-16,
1873,1955-02-17,
1874,1955-02-18,
1875,1955-02-19,
1876,1955-02-20,
1877,1955-02-21,
1878,1955-02-22,
1879,1955-02-23,
1880,1955-02-24,
1881,1955-02-25,
1882,1955-02-26,
1883,1955-02-27,
1884,1955-02-28,
1885,1955-03-01,
1886,1955-03-02,
1887,1955-03-03,
1888,1955-03-04,
1889,1955-03-05,
1890,1955-03-06,
1891,1955-03-07,
1892,1955-03-08,
1893,1955-03-09,
1894,1955-03-10,
1895,1955-03-11,
1896,1955-03-12,
1897,1955-03-13,
1898,1955-03-14,
1899,1955-03-15,
1900,1955-03-16,
1901,1955-03-17,
1902,1955-03-18,
1903,1955-03-19,
1904,1955-03-20,
1905,1955-03-21,
1906,1955-03-22,
1907,1955-03-23,
1908,1955-03-24,
1909,1955-03-25,
1910,1955-03-26,
1911,1955-03-27,
1912,1955-03-28,
1913,1955-03-29,
1914,1955-03-30,
1915,1955-03-31,
1916,1955-04-01,
1917,1955-04-02,
1918,1955-04-03,
1919,1955-04-04,
1920,1955-04-05,
1921,1955-04-06,
1922,1955-04-07,
1923,1955-04-08,
1924,1955-04-09,
1925,1955-04-10,
1926,1955-04-11,
1927,1955-04-12,
1928,1955-04-13,
1929,1955-04-14,
1930,1955-04-15,
1931,1955-04-16,
1932,1955-04-17,
1933,1955-04-18,
1934,1955-04-19,
1935,1955-04-20,
1936,1955-04-21,
1937,1955-04-22,
1938,1955-04-23,
1939,1955-04-24,
1940,1955-04-25,
1941,1955-04-26,
1942,1955-04-27,
1943,1955-04-28,
1944,1955-04-29,
1945,1955-04-30,
1946,1955-05-01,
1947,1955-05-02,
1948,1955-05-03,
1949,1955-05-04,
1950,1955-05-05,
1951,1955-05-06,
1952,1955-05-07,
1953,1955-05-08,
1954,1955-05-09,
1955,1955-05-10,
1956,1955-05-11,
1957,1955-05-12,
1958,1955-05-13,
1959,1955-05-14,
1960,1955-05-15,
1961,1955-05-16,
1962,1955-05-17,
1963,1955-05-18,
1964,1955-05-19,
1965,1955-05-20,
1966,1955-05-21,
1967,1955-05-22,
1968,1955-05-23,
1969,1955-05-24,
1970,1955-05-25,
1971,1955-05-26,
1972,1955-05-27,
1973,1955-05-28,
1974,1955-05-29,
1975,1955-05-30,
1976,1955-05-31,
1977,1955-06-01,
1978,1955-06-02,
1979,1955-06-03,
1980,1955-06-04,
1981,1955-06-05,
1982,1955-06-06,
1983,1955-06-07,
1984,1955-06-08,
1985,1955-06-09,
1986,1955-06-10,
1987,1955-06-11,
1988,1955-06-12,
1989,1955-06-13,
1990,1955-06-14,
1991,1955-06-15,
1992,1955-06-16,
1993,1955-06-17,
1994,1955-06-18,
1995,1955-06-19,
1996,1955-06-20,
1997,1955-06-21,
1998,1955-06-22,
1999,1955-06-23,
2000,1955-06-24,
2001,1955-06-25,
2002,1955-06-26,
2003,1955-06-27,
2004,1955-06-28,
2005,1955-06-29,
2006,1955-06-30,
2007,1955-07-01,
2008,1955-07-02,
2009,1955-07-03,
2010,1955-07-04,
2011,1955-07-05,
2012,1955-07-06,
2013,1955-07-07,
2014,1955-07-08,
2015,1955-07-09,
2016,1955-07-10,
2017,1955-07-11,
2018,1955-07-12,
2019,1955-07-13,
2020,1955-07-14,
2021,1955-07-15,
2022,1955-07-16,
2023,1955-07-17,
2024,1955-07-18,
2025,1955-07-19,
2026,1955-07-20,
2027,1955-07-21,
2028,1955-07-22,
2029,1955-07-23,
2030,1955-07-24,
2031,1955-07-25,
2032,1955-07-26,
2033,1955-07-27,
2034,1955-07-28,
2035,1955-07-29,
2036,1955-07-30,
2037,1955-07-31,
2038,1955-08-01,
2039,1955-08-02,
2040,1955-08-03,
2041,1955-08-04,
2042,1955-08-05,
2043,1955-08-06,
2044,1955-08-07,
2045,1955-08-08,
2046,1955-08-09,
2047,1955-08-10,
2048,1955-08-11,
2049,1955-08-12,
2050,1955-08-13,
2051,1955-08-14,
2052,1955-08-15,
2053,1955-08-16,
2054,1955-08-17,
2055,1955-08-18,
2056,1955-08-19,
2057,1955-08-20,
2058,1955-08-21,
2059,1955-08-22,
2060,1955-08-23,
2061,1955-08-24,
2062,1955-08-25,
2063,1955-08-26,
2064,1955-08-27,
2065,1955-08-28,
2066,1955-08-29,
2067,1955-08-30,
2068,1955-08-31,
2069,1955-09-01,
2070,1955-09-02,
2071,1955-09-03,
2072,1955-09-04,
2073,1955-09-05,
2074,1955-09-06,
2075,1955-09-07,
2076,1955-09-08,
2077,1955-09-09,
2078,1955-09-10,
2079,1955-09-11,
2080,1955-09-12,
2081,1955-09-13,
2082,1955-09-14,
2083,1955-09-15,
2084,1955-09-16,
2085,1955-09-17,
2086,1955-09-18,
2087,1955-09-19,
2088,1955-09-20,
2089,1955-09-21,
2090,1955-09-22,
2091,1955-09-23,
2092,1955-09-24,
2093,1955-09-25,
2094,1955-09-26,
2095,1955-09-27,
2096,1955-09-28,
2097,1955-09-29,
2098,1955-09-30,
2099,1955-10-01,
2100,1955-10-02,
2101,1955-10-03,
2102,1955-10-04,
2103,1955-10-05,
2104,1955-10-06,
2105,1955-10-07,
2106,1955-10-08,
2107,1955-10-09,
2108,1955-10-10,
2109,1955-10-11,
2110,1955-10-12,
2111,1955-10-13,
2112,1955-10-14,
2113,1955-10-15,
2114,1955-10-16,
2115,1955-10-17,
2116,1955-10-18,
2117,1955-10-19,
2118,1955-10-20,
2119,1955-10-21,
2120,1955-10-22,
2121,1955-10-23,
2122,1955-10-24,
2123,1955-10-25,
2124,1955-10-26,
2125,1955-10-27,
2126,1955-10-28,
2127,1955-10-29,
2128,1955-10-30,
2129,1955-10-31,
2130,1955-11-01,
2131,1955-11-02,
2132,1955-11-03,
2133,1955-11-04,
2134,1955-11-05,
2135,1955-11-06,
2136,1955-11-07,
2137,1955-11-08,
2138,1955-11-09,
2139,1955-11-10,
2140,1955-11-11,
2141,1955-11-12,
2142,1955-11-13,
2143,1955-11-14,
2144,1955-11-15,
2145,1955-11-16,
2146,1955-11-17,
2147,1955-11-18,
2148,1955-11-19,
2149,1955-11-20,
2150,1955-11-21,
2151,1955-11-22,
2152,1955-11-23,
2153,1955-11-24,
2154,1955-11-25,
2155,1955-11-26,
2156,1955-11-27,
2157,1955-11-28,
2158,1955-11-29,
2159,1955-11-30,
2160,1955-12-01,
2161,1955-12-02,
2162,1955-12-03,
2163,1955-12-04,
2164,1955-12-05,
2165,1955-12-06,
2166,1955-12-07,
2167,1955-12-08,
2168,1955-12-09,
2169,1955-12-10,
2170,1955-12-11,
2171,1955-12-12,
2172,1955-12-13,
2173,1955-12-14,
2174,1955-12-15,
2175,1955-12-16,
2176,1955-12-17,
2177,1955-12-18,
2178,1955-12-19,
2179,1955-12-20,
2180,1955-12-21,
2181,1955-12-22,
2182,1955-12-23,
2183,1955-12-24,
2184,1955-12-25,
2185,1955-12-26,
2186,1955-12-27,
2187,1955-12-28,
2188,1955-12-29,
2189,1955-12-30,
2190,1955-12-31,
