,time,temperatura_avg
22645,2012-01-01,
22646,2012-01-02,
22647,2012-01-03,
22648,2012-01-04,
22649,2012-01-05,
22650,2012-01-06,
22651,2012-01-07,
22652,2012-01-08,
22653,2012-01-09,
22654,2012-01-10,
22655,2012-01-11,
22656,2012-01-12,
22657,2012-01-13,
22658,2012-01-14,
22659,2012-01-15,
22660,2012-01-16,
22661,2012-01-17,
22662,2012-01-18,
22663,2012-01-19,
22664,2012-01-20,
22665,2012-01-21,
22666,2012-01-22,
22667,2012-01-23,
22668,2012-01-24,
22669,2012-01-25,
22670,2012-01-26,
22671,2012-01-27,
22672,2012-01-28,
22673,2012-01-29,
22674,2012-01-30,
22675,2012-01-31,
22676,2012-02-01,
22677,2012-02-02,
22678,2012-02-03,
22679,2012-02-04,
22680,2012-02-05,
22681,2012-02-06,
22682,2012-02-07,
22683,2012-02-08,
22684,2012-02-09,
22685,2012-02-10,
22686,2012-02-11,
22687,2012-02-12,
22688,2012-02-13,
22689,2012-02-14,
22690,2012-02-15,
22691,2012-02-16,
22692,2012-02-17,
22693,2012-02-18,
22694,2012-02-19,
22695,2012-02-20,
22696,2012-02-21,
22697,2012-02-22,
22698,2012-02-23,
22699,2012-02-24,
22700,2012-02-25,
22701,2012-02-26,
22702,2012-02-27,
22703,2012-02-28,
22704,2012-02-29,
22705,2012-03-01,
22706,2012-03-02,
22707,2012-03-03,
22708,2012-03-04,
22709,2012-03-05,
22710,2012-03-06,
22711,2012-03-07,
22712,2012-03-08,
22713,2012-03-09,
22714,2012-03-10,
22715,2012-03-11,
22716,2012-03-12,
22717,2012-03-13,
22718,2012-03-14,
22719,2012-03-15,
22720,2012-03-16,
22721,2012-03-17,
22722,2012-03-18,
22723,2012-03-19,
22724,2012-03-20,
22725,2012-03-21,
22726,2012-03-22,
22727,2012-03-23,
22728,2012-03-24,
22729,2012-03-25,
22730,2012-03-26,
22731,2012-03-27,
22732,2012-03-28,
22733,2012-03-29,
22734,2012-03-30,
22735,2012-03-31,
22736,2012-04-01,
22737,2012-04-02,
22738,2012-04-03,
22739,2012-04-04,
22740,2012-04-05,
22741,2012-04-06,
22742,2012-04-07,
22743,2012-04-08,
22744,2012-04-09,
22745,2012-04-10,
22746,2012-04-11,
22747,2012-04-12,
22748,2012-04-13,
22749,2012-04-14,
22750,2012-04-15,
22751,2012-04-16,
22752,2012-04-17,
22753,2012-04-18,
22754,2012-04-19,
22755,2012-04-20,
22756,2012-04-21,
22757,2012-04-22,
22758,2012-04-23,
22759,2012-04-24,
22760,2012-04-25,
22761,2012-04-26,
22762,2012-04-27,
22763,2012-04-28,
22764,2012-04-29,
22765,2012-04-30,
22766,2012-05-01,
22767,2012-05-02,
22768,2012-05-03,
22769,2012-05-04,
22770,2012-05-05,
22771,2012-05-06,
22772,2012-05-07,
22773,2012-05-08,
22774,2012-05-09,
22775,2012-05-10,
22776,2012-05-11,
22777,2012-05-12,
22778,2012-05-13,
22779,2012-05-14,
22780,2012-05-15,
22781,2012-05-16,
22782,2012-05-17,
22783,2012-05-18,
22784,2012-05-19,
22785,2012-05-20,
22786,2012-05-21,
22787,2012-05-22,
22788,2012-05-23,
22789,2012-05-24,
22790,2012-05-25,
22791,2012-05-26,
22792,2012-05-27,
22793,2012-05-28,
22794,2012-05-29,
22795,2012-05-30,
22796,2012-05-31,
22797,2012-06-01,
22798,2012-06-02,
22799,2012-06-03,
22800,2012-06-04,
22801,2012-06-05,
22802,2012-06-06,28.3
22803,2012-06-07,28.3
22804,2012-06-08,28.9
22805,2012-06-09,30.2
22806,2012-06-10,27.0
22807,2012-06-11,29.7
22808,2012-06-12,29.9
22809,2012-06-13,
22810,2012-06-14,
22811,2012-06-15,29.8
22812,2012-06-16,28.5
22813,2012-06-17,28.0
22814,2012-06-18,29.9
22815,2012-06-19,30.2
22816,2012-06-20,29.9
22817,2012-06-21,29.9
22818,2012-06-22,
22819,2012-06-23,
22820,2012-06-24,29.1
22821,2012-06-25,29.9
22822,2012-06-26,29.5
22823,2012-06-27,28.7
22824,2012-06-28,26.6
22825,2012-06-29,28.1
22826,2012-06-30,28.1
22827,2012-07-01,28.2
22828,2012-07-02,27.9
22829,2012-07-03,27.2
22830,2012-07-04,26.8
22831,2012-07-05,27.4
22832,2012-07-06,29.2
22833,2012-07-07,28.8
22834,2012-07-08,28.1
22835,2012-07-09,27.1
22836,2012-07-10,28.3
22837,2012-07-11,27.3
22838,2012-07-12,27.6
22839,2012-07-13,28.2
22840,2012-07-14,29.0
22841,2012-07-15,28.6
22842,2012-07-16,29.1
22843,2012-07-17,28.4
22844,2012-07-18,27.7
22845,2012-07-19,28.6
22846,2012-07-20,28.9
22847,2012-07-21,29.2
22848,2012-07-22,28.9
22849,2012-07-23,28.8
22850,2012-07-24,28.3
22851,2012-07-25,28.8
22852,2012-07-26,28.1
22853,2012-07-27,28.7
22854,2012-07-28,27.9
22855,2012-07-29,28.2
22856,2012-07-30,28.4
22857,2012-07-31,27.9
22858,2012-08-01,28.7
22859,2012-08-02,28.3
22860,2012-08-03,28.2
22861,2012-08-04,28.0
22862,2012-08-05,28.3
22863,2012-08-06,27.6
22864,2012-08-07,27.8
22865,2012-08-08,28.2
22866,2012-08-09,27.7
22867,2012-08-10,27.7
22868,2012-08-11,27.7
22869,2012-08-12,27.7
22870,2012-08-13,28.1
22871,2012-08-14,28.2
22872,2012-08-15,28.3
22873,2012-08-16,28.5
22874,2012-08-17,28.5
22875,2012-08-18,27.9
22876,2012-08-19,27.0
22877,2012-08-20,27.9
22878,2012-08-21,27.9
22879,2012-08-22,27.8
22880,2012-08-23,28.2
22881,2012-08-24,28.5
22882,2012-08-25,28.5
22883,2012-08-26,27.2
22884,2012-08-27,26.1
22885,2012-08-28,26.8
22886,2012-08-29,26.6
22887,2012-08-30,27.2
22888,2012-08-31,27.3
22889,2012-09-01,27.1
22890,2012-09-02,28.1
22891,2012-09-03,26.6
