,time,temperatura_avg
21915,2010-01-01,
21916,2010-01-02,
21917,2010-01-03,
21918,2010-01-04,
21919,2010-01-05,
21920,2010-01-06,
21921,2010-01-07,
21922,2010-01-08,
21923,2010-01-09,
21924,2010-01-10,
21925,2010-01-11,
21926,2010-01-12,
21927,2010-01-13,
21928,2010-01-14,
21929,2010-01-15,
21930,2010-01-16,
21931,2010-01-17,
21932,2010-01-18,
21933,2010-01-19,
21934,2010-01-20,
21935,2010-01-21,
21936,2010-01-22,
21937,2010-01-23,
21938,2010-01-24,
21939,2010-01-25,
21940,2010-01-26,
21941,2010-01-27,
21942,2010-01-28,
21943,2010-01-29,
21944,2010-01-30,
21945,2010-01-31,
21946,2010-02-01,
21947,2010-02-02,
21948,2010-02-03,
21949,2010-02-04,
21950,2010-02-05,
21951,2010-02-06,
21952,2010-02-07,
21953,2010-02-08,
21954,2010-02-09,
21955,2010-02-10,
21956,2010-02-11,
21957,2010-02-12,
21958,2010-02-13,
21959,2010-02-14,
21960,2010-02-15,
21961,2010-02-16,
21962,2010-02-17,
21963,2010-02-18,
21964,2010-02-19,
21965,2010-02-20,
21966,2010-02-21,
21967,2010-02-22,
21968,2010-02-23,26.0
21969,2010-02-24,
21970,2010-02-25,
21971,2010-02-26,
21972,2010-02-27,
21973,2010-02-28,
21974,2010-03-01,
21975,2010-03-02,
21976,2010-03-03,
21977,2010-03-04,
21978,2010-03-05,
21979,2010-03-06,
21980,2010-03-07,
21981,2010-03-08,
21982,2010-03-09,
21983,2010-03-10,
21984,2010-03-11,
21985,2010-03-12,
21986,2010-03-13,
21987,2010-03-14,
21988,2010-03-15,
21989,2010-03-16,
21990,2010-03-17,
21991,2010-03-18,
21992,2010-03-19,
21993,2010-03-20,
21994,2010-03-21,
21995,2010-03-22,
21996,2010-03-23,
21997,2010-03-24,
21998,2010-03-25,
21999,2010-03-26,
22000,2010-03-27,
22001,2010-03-28,
22002,2010-03-29,
22003,2010-03-30,
22004,2010-03-31,
22005,2010-04-01,
22006,2010-04-02,
22007,2010-04-03,
22008,2010-04-04,
22009,2010-04-05,
22010,2010-04-06,
22011,2010-04-07,
22012,2010-04-08,
22013,2010-04-09,
22014,2010-04-10,
22015,2010-04-11,
22016,2010-04-12,
22017,2010-04-13,
22018,2010-04-14,
22019,2010-04-15,
22020,2010-04-16,
22021,2010-04-17,
22022,2010-04-18,
22023,2010-04-19,
22024,2010-04-20,
22025,2010-04-21,
22026,2010-04-22,
22027,2010-04-23,
22028,2010-04-24,
22029,2010-04-25,
22030,2010-04-26,
22031,2010-04-27,
22032,2010-04-28,
22033,2010-04-29,
22034,2010-04-30,31.6
22035,2010-05-01,31.2
22036,2010-05-02,
22037,2010-05-03,
22038,2010-05-04,
22039,2010-05-05,
22040,2010-05-06,
22041,2010-05-07,
22042,2010-05-08,
22043,2010-05-09,
22044,2010-05-10,
22045,2010-05-11,
22046,2010-05-12,
22047,2010-05-13,
