,time,temperatura_avg
25933,2021-01-01,27.1
25934,2021-01-02,26.1
25935,2021-01-03,24.8
25936,2021-01-04,25.1
25937,2021-01-05,25.1
25938,2021-01-06,25.1
25939,2021-01-07,26.4
25940,2021-01-08,26.7
25941,2021-01-09,27.3
25942,2021-01-10,28.2
25943,2021-01-11,29.0
25944,2021-01-12,29.1
25945,2021-01-13,28.4
25946,2021-01-14,26.9
25947,2021-01-15,25.3
25948,2021-01-16,24.8
25949,2021-01-17,25.5
25950,2021-01-18,26.3
25951,2021-01-19,27.1
25952,2021-01-20,26.6
25953,2021-01-21,25.1
25954,2021-01-22,25.3
25955,2021-01-23,26.3
25956,2021-01-24,25.3
25957,2021-01-25,24.1
25958,2021-01-26,23.7
25959,2021-01-27,23.5
25960,2021-01-28,23.2
25961,2021-01-29,23.8
25962,2021-01-30,25.3
25963,2021-01-31,25.5
25964,2021-02-01,27.1
25965,2021-02-02,28.0
25966,2021-02-03,26.8
25967,2021-02-04,26.2
25968,2021-02-05,26.1
25969,2021-02-06,26.4
25970,2021-02-07,27.9
25971,2021-02-08,27.0
25972,2021-02-09,26.5
25973,2021-02-10,25.8
25974,2021-02-11,26.8
25975,2021-02-12,26.8
25976,2021-02-13,26.7
25977,2021-02-14,26.1
25978,2021-02-15,25.8
25979,2021-02-16,25.0
25980,2021-02-17,25.3
25981,2021-02-18,26.4
25982,2021-02-19,27.9
25983,2021-02-20,27.5
25984,2021-02-21,29.1
25985,2021-02-22,29.1
25986,2021-02-23,29.0
25987,2021-02-24,29.8
25988,2021-02-25,29.1
25989,2021-02-26,28.6
25990,2021-02-27,28.3
25991,2021-02-28,29.6
25992,2021-03-01,29.8
25993,2021-03-02,29.5
25994,2021-03-03,29.2
25995,2021-03-04,29.9
25996,2021-03-05,29.4
25997,2021-03-06,28.2
25998,2021-03-07,28.8
25999,2021-03-08,28.6
26000,2021-03-09,29.6
26001,2021-03-10,29.3
26002,2021-03-11,28.2
26003,2021-03-12,28.7
26004,2021-03-13,30.1
26005,2021-03-14,30.3
26006,2021-03-15,30.5
26007,2021-03-16,30.7
26008,2021-03-17,30.6
26009,2021-03-18,29.9
26010,2021-03-19,29.2
26011,2021-03-20,28.2
26012,2021-03-21,28.4
26013,2021-03-22,29.2
26014,2021-03-23,30.2
26015,2021-03-24,31.5
26016,2021-03-25,32.5
26017,2021-03-26,31.9
26018,2021-03-27,32.9
26019,2021-03-28,29.8
26020,2021-03-29,29.5
26021,2021-03-30,28.6
26022,2021-03-31,28.1
26023,2021-04-01,28.9
26024,2021-04-02,28.8
26025,2021-04-03,28.3
26026,2021-04-04,28.9
26027,2021-04-05,29.1
26028,2021-04-06,30.7
26029,2021-04-07,30.3
26030,2021-04-08,29.2
26031,2021-04-09,29.0
26032,2021-04-10,29.2
26033,2021-04-11,30.0
26034,2021-04-12,30.9
26035,2021-04-13,31.0
26036,2021-04-14,30.8
26037,2021-04-15,30.3
26038,2021-04-16,29.6
26039,2021-04-17,30.1
26040,2021-04-18,31.1
26041,2021-04-19,30.3
26042,2021-04-20,29.9
26043,2021-04-21,29.9
26044,2021-04-22,30.3
26045,2021-04-23,30.2
26046,2021-04-24,29.5
26047,2021-04-25,31.0
26048,2021-04-26,31.0
26049,2021-04-27,31.2
26050,2021-04-28,30.4
26051,2021-04-29,30.8
26052,2021-04-30,30.3
26053,2021-05-01,31.2
26054,2021-05-02,31.0
26055,2021-05-03,31.1
26056,2021-05-04,31.5
26057,2021-05-05,31.0
26058,2021-05-06,30.8
26059,2021-05-07,30.9
26060,2021-05-08,30.9
26061,2021-05-09,31.1
26062,2021-05-10,31.2
26063,2021-05-11,30.6
26064,2021-05-12,30.9
26065,2021-05-13,30.8
26066,2021-05-14,30.8
26067,2021-05-15,33.0
26068,2021-05-16,32.6
26069,2021-05-17,26.6
26070,2021-05-18,29.1
26071,2021-05-19,28.5
26072,2021-05-20,29.9
26073,2021-05-21,30.4
26074,2021-05-22,30.8
26075,2021-05-23,30.9
26076,2021-05-24,31.1
26077,2021-05-25,30.9
26078,2021-05-26,30.8
26079,2021-05-27,30.7
26080,2021-05-28,31.0
26081,2021-05-29,31.4
26082,2021-05-30,30.9
26083,2021-05-31,29.5
26084,2021-06-01,29.9
26085,2021-06-02,29.2
26086,2021-06-03,30.3
26087,2021-06-04,30.2
26088,2021-06-05,29.2
26089,2021-06-06,29.2
26090,2021-06-07,28.6
26091,2021-06-08,27.7
26092,2021-06-09,25.9
26093,2021-06-10,26.4
26094,2021-06-11,26.7
26095,2021-06-12,27.3
26096,2021-06-13,29.4
26097,2021-06-14,30.3
26098,2021-06-15,28.1
26099,2021-06-16,27.4
26100,2021-06-17,27.3
26101,2021-06-18,29.6
26102,2021-06-19,28.2
26103,2021-06-20,29.3
26104,2021-06-21,29.5
26105,2021-06-22,30.1
26106,2021-06-23,30.2
26107,2021-06-24,29.1
26108,2021-06-25,26.9
26109,2021-06-26,29.8
26110,2021-06-27,27.4
26111,2021-06-28,28.3
26112,2021-06-29,29.1
26113,2021-06-30,28.8
26114,2021-07-01,30.2
26115,2021-07-02,30.1
26116,2021-07-03,30.3
26117,2021-07-04,30.5
26118,2021-07-05,30.7
26119,2021-07-06,30.3
26120,2021-07-07,30.7
26121,2021-07-08,28.2
26122,2021-07-09,28.2
26123,2021-07-10,27.7
26124,2021-07-11,28.2
26125,2021-07-12,27.5
26126,2021-07-13,26.7
26127,2021-07-14,26.4
26128,2021-07-15,27.6
26129,2021-07-16,27.2
26130,2021-07-17,27.8
26131,2021-07-18,28.2
26132,2021-07-19,27.8
26133,2021-07-20,28.8
26134,2021-07-21,27.8
26135,2021-07-22,28.2
26136,2021-07-23,28.2
26137,2021-07-24,28.9
26138,2021-07-25,28.9
26139,2021-07-26,29.1
26140,2021-07-27,28.9
26141,2021-07-28,28.4
26142,2021-07-29,28.6
26143,2021-07-30,28.8
26144,2021-07-31,28.7
26145,2021-08-01,28.4
26146,2021-08-02,28.3
26147,2021-08-03,28.1
26148,2021-08-04,28.6
26149,2021-08-05,28.9
26150,2021-08-06,28.9
26151,2021-08-07,29.1
26152,2021-08-08,28.8
26153,2021-08-09,28.8
26154,2021-08-10,28.8
26155,2021-08-11,28.7
26156,2021-08-12,27.9
26157,2021-08-13,28.2
26158,2021-08-14,27.0
26159,2021-08-15,26.2
26160,2021-08-16,26.3
26161,2021-08-17,26.8
26162,2021-08-18,25.2
26163,2021-08-19,25.4
26164,2021-08-20,25.5
26165,2021-08-21,25.8
26166,2021-08-22,27.2
26167,2021-08-23,28.4
26168,2021-08-24,28.6
26169,2021-08-25,28.5
26170,2021-08-26,28.1
26171,2021-08-27,28.7
26172,2021-08-28,29.2
26173,2021-08-29,28.7
26174,2021-08-30,27.5
26175,2021-08-31,25.9
26176,2021-09-01,27.5
26177,2021-09-02,27.6
26178,2021-09-03,26.8
26179,2021-09-04,26.7
26180,2021-09-05,27.8
26181,2021-09-06,27.9
26182,2021-09-07,26.8
26183,2021-09-08,27.1
26184,2021-09-09,28.3
26185,2021-09-10,28.4
26186,2021-09-11,27.2
26187,2021-09-12,27.3
26188,2021-09-13,27.7
26189,2021-09-14,27.9
26190,2021-09-15,28.6
26191,2021-09-16,28.2
26192,2021-09-17,28.6
26193,2021-09-18,28.6
26194,2021-09-19,27.8
26195,2021-09-20,27.9
26196,2021-09-21,26.7
26197,2021-09-22,27.6
26198,2021-09-23,28.3
26199,2021-09-24,28.2
26200,2021-09-25,28.2
26201,2021-09-26,27.4
26202,2021-09-27,26.6
26203,2021-09-28,26.8
26204,2021-09-29,27.8
26205,2021-09-30,27.8
26206,2021-10-01,28.7
26207,2021-10-02,29.2
26208,2021-10-03,29.6
26209,2021-10-04,30.1
26210,2021-10-05,30.0
26211,2021-10-06,29.6
26212,2021-10-07,29.8
26213,2021-10-08,29.4
26214,2021-10-09,28.7
26215,2021-10-10,28.3
26216,2021-10-11,28.4
26217,2021-10-12,29.1
26218,2021-10-13,30.4
26219,2021-10-14,31.0
26220,2021-10-15,31.2
26221,2021-10-16,30.0
26222,2021-10-17,29.4
26223,2021-10-18,29.8
26224,2021-10-19,28.7
26225,2021-10-20,28.6
26226,2021-10-21,29.2
26227,2021-10-22,29.7
26228,2021-10-23,29.2
26229,2021-10-24,28.3
26230,2021-10-25,28.2
26231,2021-10-26,29.1
26232,2021-10-27,29.7
26233,2021-10-28,29.8
26234,2021-10-29,29.8
26235,2021-10-30,29.5
26236,2021-10-31,29.7
26237,2021-11-01,29.3
26238,2021-11-02,30.0
26239,2021-11-03,30.4
26240,2021-11-04,30.5
26241,2021-11-05,30.3
26242,2021-11-06,28.7
26243,2021-11-07,29.2
26244,2021-11-08,28.9
26245,2021-11-09,28.4
26246,2021-11-10,28.8
26247,2021-11-11,28.6
26248,2021-11-12,28.5
26249,2021-11-13,29.8
26250,2021-11-14,30.2
26251,2021-11-15,30.3
26252,2021-11-16,30.8
26253,2021-11-17,29.9
26254,2021-11-18,28.9
26255,2021-11-19,29.1
26256,2021-11-20,30.6
26257,2021-11-21,29.8
26258,2021-11-22,28.6
26259,2021-11-23,29.2
26260,2021-11-24,30.4
26261,2021-11-25,30.2
26262,2021-11-26,29.7
26263,2021-11-27,29.4
26264,2021-11-28,28.4
26265,2021-11-29,28.1
26266,2021-11-30,28.7
26267,2021-12-01,21.9
26268,2021-12-02,23.2
26269,2021-12-03,26.4
26270,2021-12-04,26.9
26271,2021-12-05,26.5
26272,2021-12-06,26.8
26273,2021-12-07,27.6
26274,2021-12-08,28.0
26275,2021-12-09,28.0
26276,2021-12-10,28.2
26277,2021-12-11,28.2
26278,2021-12-12,28.0
26279,2021-12-13,27.5
26280,2021-12-14,25.9
26281,2021-12-15,25.2
26282,2021-12-16,25.1
26283,2021-12-17,25.3
26284,2021-12-18,25.8
26285,2021-12-19,26.1
26286,2021-12-20,25.9
26287,2021-12-21,25.5
26288,2021-12-22,25.2
26289,2021-12-23,24.7
26290,2021-12-24,24.0
26291,2021-12-25,24.2
26292,2021-12-26,24.5
26293,2021-12-27,25.2
26294,2021-12-28,25.2
26295,2021-12-29,24.4
26296,2021-12-30,25.2
26297,2021-12-31,26.1
