,time,temperatura_avg
10592,1979-01-01,24.3
10593,1979-01-02,26.5
10594,1979-01-03,
10595,1979-01-04,22.6
10596,1979-01-05,20.6
10597,1979-01-06,22.6
10598,1979-01-07,23.8
10599,1979-01-08,23.1
10600,1979-01-09,
10601,1979-01-10,24.0
10602,1979-01-11,26.3
10603,1979-01-12,24.5
10604,1979-01-13,23.8
10605,1979-01-14,24.6
10606,1979-01-15,23.6
10607,1979-01-16,
10608,1979-01-17,23.0
10609,1979-01-18,22.6
10610,1979-01-19,21.0
10611,1979-01-20,21.6
10612,1979-01-21,23.8
10613,1979-01-22,25.3
10614,1979-01-23,25.6
10615,1979-01-24,
10616,1979-01-25,
10617,1979-01-26,
10618,1979-01-27,
10619,1979-01-28,23.1
10620,1979-01-29,22.4
10621,1979-01-30,20.3
10622,1979-01-31,19.8
10623,1979-02-01,
10624,1979-02-02,
10625,1979-02-03,
10626,1979-02-04,
10627,1979-02-05,
10628,1979-02-06,24.6
10629,1979-02-07,21.4
10630,1979-02-08,20.8
10631,1979-02-09,22.4
10632,1979-02-10,23.5
10633,1979-02-11,24.8
10634,1979-02-12,
10635,1979-02-13,23.7
10636,1979-02-14,23.2
10637,1979-02-15,22.5
10638,1979-02-16,
10639,1979-02-17,22.2
10640,1979-02-18,
10641,1979-02-19,
10642,1979-02-20,22.6
10643,1979-02-21,23.3
10644,1979-02-22,22.8
10645,1979-02-23,23.7
10646,1979-02-24,24.0
10647,1979-02-25,24.2
10648,1979-02-26,26.4
10649,1979-02-27,25.6
10650,1979-02-28,24.7
10651,1979-03-01,27.0
10652,1979-03-02,27.8
10653,1979-03-03,27.9
10654,1979-03-04,27.3
10655,1979-03-05,26.4
10656,1979-03-06,25.6
10657,1979-03-07,24.2
10658,1979-03-08,22.3
10659,1979-03-09,
10660,1979-03-10,24.8
10661,1979-03-11,
10662,1979-03-12,
10663,1979-03-13,27.6
10664,1979-03-14,26.2
10665,1979-03-15,28.4
10666,1979-03-16,29.3
10667,1979-03-17,26.2
10668,1979-03-18,
10669,1979-03-19,24.7
10670,1979-03-20,24.7
10671,1979-03-21,
10672,1979-03-22,
10673,1979-03-23,
10674,1979-03-24,
10675,1979-03-25,
10676,1979-03-26,27.6
10677,1979-03-27,26.1
10678,1979-03-28,26.8
10679,1979-03-29,25.8
10680,1979-03-30,26.2
10681,1979-03-31,26.6
10682,1979-04-01,26.9
10683,1979-04-02,29.3
10684,1979-04-03,28.6
10685,1979-04-04,26.9
10686,1979-04-05,27.0
10687,1979-04-06,28.2
