datum,temperatura,leto,mesec
2010-05-01,17.0,2010,5
2010-05-02,16.3,2010,5
2010-05-03,15.6,2010,5
2010-05-04,14.5,2010,5
2010-05-05,15.0,2010,5
2010-05-06,14.1,2010,5
2010-05-07,13.4,2010,5
2010-05-08,12.0,2010,5
2010-05-09,13.5,2010,5
2010-05-10,14.6,2010,5
2010-05-11,15.1,2010,5
2010-05-12,15.6,2010,5
2010-05-13,13.7,2010,5
2010-05-14,14.6,2010,5
2010-05-15,10.5,2010,5
2010-05-16,10.4,2010,5
2010-05-17,13.5,2010,5
2010-05-18,13.8,2010,5
2010-05-19,12.5,2010,5
2010-05-20,12.0,2010,5
2010-05-21,13.1,2010,5
2010-05-22,16.3,2010,5
2010-05-23,16.4,2010,5
2010-05-24,17.6,2010,5
2010-05-25,19.8,2010,5
2010-05-26,18.7,2010,5
2010-05-27,18.4,2010,5
2010-05-28,17.5,2010,5
2010-05-29,17.6,2010,5
2010-05-30,16.9,2010,5
2010-05-31,12.9,2010,5
