datum,temperatura,leto,mesec
2019-05-01,11.5,2019,5
2019-05-02,12.1,2019,5
2019-05-03,10.2,2019,5
2019-05-04,9.4,2019,5
2019-05-05,4.9,2019,5
2019-05-06,6.2,2019,5
2019-05-07,7.3,2019,5
2019-05-08,8.8,2019,5
2019-05-09,9.2,2019,5
2019-05-10,10.9,2019,5
2019-05-11,12.9,2019,5
2019-05-12,8.3,2019,5
2019-05-13,7.8,2019,5
2019-05-14,7.7,2019,5
2019-05-15,6.5,2019,5
2019-05-16,8.7,2019,5
2019-05-17,10.1,2019,5
2019-05-18,11.7,2019,5
2019-05-19,12.1,2019,5
2019-05-20,11.2,2019,5
2019-05-21,11.7,2019,5
2019-05-22,13.7,2019,5
2019-05-23,14.7,2019,5
2019-05-24,15.5,2019,5
2019-05-25,15.4,2019,5
2019-05-26,15.8,2019,5
2019-05-27,14.0,2019,5
2019-05-28,13.5,2019,5
2019-05-29,10.3,2019,5
2019-05-30,10.5,2019,5
2019-05-31,13.7,2019,5
