datum,temperatura,leto,mesec
2010-08-01,20.7,2010,8
2010-08-02,22.6,2010,8
2010-08-03,20.9,2010,8
2010-08-04,19.2,2010,8
2010-08-05,18.8,2010,8
2010-08-06,17.8,2010,8
2010-08-07,17.9,2010,8
2010-08-08,18.6,2010,8
2010-08-09,18.8,2010,8
2010-08-10,20.3,2010,8
2010-08-11,21.7,2010,8
2010-08-12,22.2,2010,8
2010-08-13,21.0,2010,8
2010-08-14,19.9,2010,8
2010-08-15,21.2,2010,8
2010-08-16,19.0,2010,8
2010-08-17,18.6,2010,8
2010-08-18,18.5,2010,8
2010-08-19,19.9,2010,8
2010-08-20,20.1,2010,8
2010-08-21,21.2,2010,8
2010-08-22,21.6,2010,8
2010-08-23,22.1,2010,8
2010-08-24,21.1,2010,8
2010-08-25,17.7,2010,8
2010-08-26,20.1,2010,8
2010-08-27,21.7,2010,8
2010-08-28,18.1,2010,8
2010-08-29,14.4,2010,8
2010-08-30,12.6,2010,8
2010-08-31,11.8,2010,8
