datum,temperatura,leto,mesec
2008-02-01,4.5,2008,2
2008-02-02,5.8,2008,2
2008-02-03,3.1,2008,2
2008-02-04,5.6,2008,2
2008-02-05,5.8,2008,2
2008-02-06,4.3,2008,2
2008-02-07,3.5,2008,2
2008-02-08,3.3,2008,2
2008-02-09,2.4,2008,2
2008-02-10,1.6,2008,2
2008-02-11,1.4,2008,2
2008-02-12,0.4,2008,2
2008-02-13,0.7,2008,2
2008-02-14,0.5,2008,2
2008-02-15,0.4,2008,2
2008-02-16,-1.7,2008,2
2008-02-17,-3.0,2008,2
2008-02-18,1.8,2008,2
2008-02-19,3.4,2008,2
2008-02-20,3.5,2008,2
2008-02-21,4.3,2008,2
2008-02-22,5.6,2008,2
2008-02-23,7.5,2008,2
2008-02-24,9.5,2008,2
2008-02-25,9.1,2008,2
2008-02-26,9.3,2008,2
2008-02-27,8.5,2008,2
2008-02-28,6.6,2008,2
2008-02-29,7.3,2008,2
