datum,temperatura,leto,mesec
2025-05-01,18.9,2025,5
2025-05-02,19.0,2025,5
2025-05-03,19.1,2025,5
2025-05-04,18.2,2025,5
2025-05-05,15.5,2025,5
2025-05-06,14.5,2025,5
2025-05-07,15.0,2025,5
2025-05-08,13.5,2025,5
2025-05-09,14.7,2025,5
2025-05-10,15.6,2025,5
2025-05-11,15.7,2025,5
2025-05-12,16.1,2025,5
2025-05-13,16.4,2025,5
2025-05-14,16.5,2025,5
2025-05-15,16.2,2025,5
2025-05-16,13.9,2025,5
2025-05-17,12.6,2025,5
2025-05-18,13.6,2025,5
2025-05-19,15.9,2025,5
2025-05-20,16.6,2025,5
2025-05-21,17.3,2025,5
2025-05-22,15.4,2025,5
2025-05-23,12.9,2025,5
2025-05-24,13.4,2025,5
2025-05-25,14.4,2025,5
2025-05-26,16.8,2025,5
2025-05-27,17.7,2025,5
2025-05-28,18.2,2025,5
2025-05-29,18.2,2025,5
2025-05-30,19.3,2025,5
2025-05-31,20.7,2025,5
