datum,temperatura,leto,mesec
2000-10-01,14.6,2000,10
2000-10-02,15.0,2000,10
2000-10-03,12.8,2000,10
2000-10-04,14.2,2000,10
2000-10-05,14.4,2000,10
2000-10-06,13.2,2000,10
2000-10-07,8.6,2000,10
2000-10-08,8.6,2000,10
2000-10-09,10.2,2000,10
2000-10-10,9.9,2000,10
2000-10-11,11.7,2000,10
2000-10-12,13.9,2000,10
2000-10-13,16.6,2000,10
2000-10-14,16.8,2000,10
2000-10-15,15.0,2000,10
2000-10-16,13.2,2000,10
2000-10-17,13.1,2000,10
2000-10-18,12.3,2000,10
2000-10-19,11.9,2000,10
2000-10-20,11.2,2000,10
2000-10-21,8.9,2000,10
2000-10-22,8.8,2000,10
2000-10-23,8.3,2000,10
2000-10-24,8.5,2000,10
2000-10-25,10.1,2000,10
2000-10-26,11.7,2000,10
2000-10-27,10.5,2000,10
2000-10-28,10.1,2000,10
2000-10-29,9.4,2000,10
2000-10-30,11.2,2000,10
2000-10-31,12.8,2000,10
