datum,temperatura,leto,mesec
2000-11-01,10.2,2000,11
2000-11-02,9.4,2000,11
2000-11-03,10.6,2000,11
2000-11-04,10.8,2000,11
2000-11-05,7.0,2000,11
2000-11-06,8.5,2000,11
2000-11-07,9.6,2000,11
2000-11-08,7.5,2000,11
2000-11-09,6.6,2000,11
2000-11-10,6.1,2000,11
2000-11-11,5.1,2000,11
2000-11-12,4.3,2000,11
2000-11-13,8.1,2000,11
2000-11-14,12.8,2000,11
2000-11-15,11.6,2000,11
2000-11-16,10.5,2000,11
2000-11-17,10.8,2000,11
2000-11-18,7.3,2000,11
2000-11-19,5.2,2000,11
2000-11-20,5.3,2000,11
2000-11-21,8.0,2000,11
2000-11-22,8.4,2000,11
2000-11-23,7.2,2000,11
2000-11-24,8.6,2000,11
2000-11-25,8.5,2000,11
2000-11-26,6.9,2000,11
2000-11-27,5.2,2000,11
2000-11-28,3.7,2000,11
2000-11-29,4.8,2000,11
2000-11-30,4.5,2000,11
