datum,temperatura,leto,mesec
2006-04-01,8.7,2006,4
2006-04-02,10.3,2006,4
2006-04-03,5.6,2006,4
2006-04-04,6.2,2006,4
2006-04-05,6.5,2006,4
2006-04-06,3.5,2006,4
2006-04-07,3.2,2006,4
2006-04-08,6.6,2006,4
2006-04-09,6.3,2006,4
2006-04-10,7.9,2006,4
2006-04-11,8.1,2006,4
2006-04-12,6.4,2006,4
2006-04-13,8.2,2006,4
2006-04-14,8.5,2006,4
2006-04-15,9.4,2006,4
2006-04-16,9.5,2006,4
2006-04-17,11.0,2006,4
2006-04-18,9.9,2006,4
2006-04-19,11.1,2006,4
2006-04-20,12.4,2006,4
2006-04-21,12.5,2006,4
2006-04-22,12.8,2006,4
2006-04-23,14.9,2006,4
2006-04-24,14.5,2006,4
2006-04-25,15.8,2006,4
2006-04-26,15.7,2006,4
2006-04-27,13.0,2006,4
2006-04-28,12.1,2006,4
2006-04-29,10.7,2006,4
2006-04-30,5.8,2006,4
